InstrumentID,Date,Location,Gender,Time,Res1,Res2,Status,Officer
100203,7/18/14,ISU - POLICE DIVISION,M,3:04 AM,0.165,0.164,,"MEENAGH, RYAN J"
100203,7/17/14,ISU - POLICE DIVISION,M,3:10 AM,0.195,0.194,,"BURROWS, CHRIS"
100199,7/15/14,STORY COUNTY SHERIFF'S OFFICE,F,11:33 PM,Refused,,,"SCHULTZ, KYLE D"
149606,7/15/14,AMES POLICE DEPARTMENT,M,5:35 AM,0.276,0.276,,"OBRYAN, PATRICK L"
100203,7/13/14,ISU - POLICE DIVISION,M,2:08 AM,0.031,0.031,,"VARNER, KEITH D"
100199,7/11/14,STORY COUNTY SHERIFF'S OFFICE,M,2:43 AM,Refused,,,"BOECKMAN, ANDREW J"
149606,7/10/14,AMES POLICE DEPARTMENT,F,2:16 AM,0.111,0.111,,"GEIL, DARREN A"
100199,7/9/14,STORY COUNTY SHERIFF'S OFFICE,F,10:45 PM,0.189,0.189,,"BOECKMAN, ANDREW J"
149606,7/8/14,AMES POLICE DEPARTMENT,F,1:29 AM,0,0,,"OBRYAN, PATRICK L"
100199,7/7/14,STORY COUNTY SHERIFF'S OFFICE,M,12:18 AM,0.013,0.013,,"KOCH, CHAD R"
149606,7/6/14,AMES POLICE DEPARTMENT,F,1:53 AM,0.157,0.156,,"HAUGE, RYAN D"
100199,7/5/14,STORY COUNTY SHERIFF'S OFFICE,F,7:10 PM,0.234,0.233,,"HOCHBERGER, NICHOLAS J"
100203,7/5/14,ISU - POLICE DIVISION,F,1:15 AM,0.068,0.067,,"BURROWS, CHRIS"
100199,7/5/14,STORY COUNTY SHERIFF'S OFFICE,M,1:06 AM,0,0,,"GRIMM, JOSHUA A"
100203,7/3/14,ISU - POLICE DIVISION,M,3:42 AM,0.18,0.179,,"OETKER, PATRICK J"
100199,7/3/14,"STORY CO LEC, NEVADA",M,12:16 AM,0.123,0.122,,"HOVE, H"
100199,7/3/14,"STORY CO LEC, NEVADA",M,12:10 AM,,,Blank Error,"HOVE, H"
100199,6/29/14,STORY COUNTY SHERIFF'S OFFICE,F,2:45 AM,0.1,0.1,,"SCHMITZ, JAMIE R"
100199,6/29/14,STORY COUNTY SHERIFF'S OFFICE,M,2:35 AM,0.141,0.14,,"CIZMADIA, JOSH J"
100199,6/28/14,STORY COUNTY SHERIFF'S OFFICE,M,11:07 PM,Refused,,,"DEMAREST, DUSTIN J"
100203,6/28/14,ISU - POLICE DIVISION,M,7:28 AM,0.175,0.175,,"HICKS, DOUG E"
149606,6/28/14,AMES POLICE DEPARTMENT,F,2:41 AM,0.234,0.233,,"JOHNSEN, DONALD"
149606,6/28/14,AMES POLICE DEPARTMENT,F,2:21 AM,Invalid,,,"JOHNSEN, DONALD"
100199,6/28/14,STORY COUNTY SHERIFF'S OFFICE,M,2:02 AM,0,0,,"CIZMADIA, JOSH J"
149606,6/26/14,AMES POLICE DEPARTMENT,M,3:34 AM,0.176,0.175,,"BARNEY, JOHN E"
100199,6/25/14,STORY COUNTY SHERIFF'S OFFICE,F,11:25 PM,0.154,0.153,,"QUINN, ELIZABETH C"
100199,6/24/14,STORY COUNTY SHERIFF'S OFFICE,M,10:57 PM,0.138,0.137,,"SCHROEDER, JAMES C"
100199,6/24/14,STORY COUNTY SHERIFF'S OFFICE,F,10:16 PM,0.125,0.124,,"STOLL, GERRY D"
149606,6/23/14,AMES PD,M,10:30 PM,0,0,,"MCPHERSON, BROOK"
100199,6/22/14,STORY COUNTY SHERIFF'S OFFICE,M,11:40 PM,0,0,,"QUINN, ELIZABETH C"
149606,6/22/14,AMES POLICE DEPARTMENT,F,3:05 AM,0.102,0.102,,"BRINKLEY, JEFF A"
149606,6/22/14,AMES POLICE DEPARTMENT,M,2:36 AM,0.162,0.161,,"GEIL, DARREN A"
149606,6/22/14,AMES POLICE DEPARTMENT,M,2:20 AM,Incomplete,,,"GEIL, DARREN A"
100203,6/21/14,ISU - POLICE DIVISION,M,5:23 AM,0.113,0.114,,"OCHOA, EMORY L"
149606,6/21/14,AMES POLICE DEPARTMENT,M,3:19 AM,0.209,0.209,,"OBRYAN, PATRICK L"
100203,6/21/14,ISU - POLICE DIVISION,M,2:23 AM,0.163,0.162,,"OCHOA, EMORY L"
100203,6/20/14,IOWA STATE UNIVERSITY POLICE,M,11:08 PM,0.155,0.155,,"RIEDER, JASON"
100203,6/20/14,ISU - POLICE DIVISION,M,3:50 AM,0.167,0.166,,"OETKER, PATRICK J"
100203,6/20/14,ISU - POLICE DIVISION,F,2:56 AM,0.086,0.086,,"OCHOA, EMORY L"
100203,6/19/14,ISU - POLICE DIVISION,F,11:25 PM,0.214,0.213,,"RIEDER, JASON T"
100203,6/19/14,IOWA STATE UNIVERSITY POLICE,F,11:15 PM,Incomplete,,,"RIEDER, JASON"
100199,6/19/14,STORY COUNTY SHERIFF'S OFFICE,M,10:30 PM,0.282,0.28,,"SPENCER, JERRY M"
149606,6/19/14,AMES PD,M,9:29 PM,0.108,0.107,,"HAUGE, RYAN"
100203,6/18/14,ISU - POLICE DIVISION,M,3:11 AM,0.176,0.175,,"OCHOA, EMORY L"
100199,6/18/14,STORY COUNTY SHERIFF'S OFFICE,M,2:55 AM,Refused,,,"GRIMM, JOSHUA A"
100203,6/15/14,ISU - POLICE DIVISION,M,2:55 AM,0.153,0.152,,"OCHOA, EMORY L"
100199,6/15/14,STORY COUNTY SHERIFF'S OFFICE,M,12:55 AM,0.139,0.138,,"ELLIS, LEANNA"
100199,6/15/14,STORY COUNTY SHERIFF'S OFFICE,M,12:48 AM,Incomplete,,,"ELLIS, LEANNA"
149606,6/14/14,AMES POLICE DEPARTMENT,M,1:10 AM,0.121,0.12,,"EATON, JASON"
100199,6/14/14,STORY COUNTY SHERIFF'S OFFICE,M,12:59 AM,0.182,0.181,,"CIZMADIA, JOSH J"
100203,6/13/14,ISU - POLICE DIVISION,F,3:44 AM,0.127,0.127,,"OCHOA, EMORY L"
100199,6/12/14,STORY COUNTY SHERIFF'S OFFICE,M,7:02 AM,0.188,0.187,,"NAVRATIL, JOEL D"
100203,6/12/14,ISU - POLICE DIVISION,M,2:44 AM,0.188,0.187,,"PETERSON, DAVID R"
100203,6/11/14,ISU - POLICE DIVISION,F,2:53 AM,0.161,0.161,,"OCHOA, EMORY L"
149606,6/9/14,AMES POLICE DEPARTMENT,M,4:45 AM,0.228,0.227,,"GEIL, DARREN A"
149606,6/9/14,AMES POLICE DEPARTMENT,M,4:25 AM,Invalid,,,"GEIL, DARREN A"
100199,6/8/14,STORY COUNTY SHERIFF'S OFFICE,M,10:53 PM,Refused,,,"BOECKMAN, ANDREW J"
100199,6/8/14,STORY COUNTY SHERIFF'S OFFICE,F,8:14 PM,0.143,0.142,,"BOECKMAN, ANDREW J"
100199,6/7/14,STORY COUNTY SHERIFF'S OFFICE,M,11:50 PM,Refused,,,"COMBS, DILLON C"
100199,6/7/14,STORY COUNTY SHERIFF'S OFFICE,M,3:50 AM,0,0,,"SCHMITZ, JAMIE R"
149606,6/7/14,AMES POLICE DEPARTMENT,M,2:18 AM,0.215,0.215,,"GEIL, DARREN A"
100203,6/6/14,ISU - POLICE DIVISION,F,3:16 AM,0.105,0.104,,"HICKS, DOUG E"
100199,6/5/14,STORY COUNTY SHERIFF'S OFFICE,M,3:33 AM,0.136,0.135,,"NAVRATIL, JOEL D"
100199,6/5/14,STORY COUNTY SHERIFF'S OFFICE,M,12:13 AM,0.111,0.11,,"GRIMM, JOSHUA A"
149606,6/3/14,AMES PD,F,11:11 PM,0.168,0.167,,"VANDER ZWAAG, JOSH"
149606,6/2/14,AMES PD,F,1:29 AM,0.169,0.168,,"HAUGE, RYAN"
100212,6/1/14,HUXLEY PD,M,3:45 AM,0.146,0.145,,"THOMPSON, DAVID"
100212,6/1/14,HUXLEY PD,M,3:34 AM,Incomplete,,,"THOMPSON, DAVID"
100199,6/1/14,STORY COUNTY SHERIFF'S OFFICE,M,3:15 AM,0.132,0.131,,"SCHMITZ, JAMIE R"
100203,6/1/14,ISU - POLICE DIVISION,F,2:54 AM,0.11,0.109,,"OETKER, PATRICK J"
100199,6/1/14,STORY COUNTY SHERIFF'S OFFICE,F,1:18 AM,0,0,,"QUINN, ELIZABETH C"
100199,5/31/14,STORY COUNTY SHERIFF'S OFFICE,M,10:35 PM,Refused,,,"SCOTT, DEPUTY"
100203,5/31/14,ISU - POLICE DIVISION,M,3:53 AM,0.163,0.162,,"VARNER, KEITH D"
100199,5/31/14,STORY COUNTY SHERIFF'S OFFICE,M,3:16 AM,0.166,0.164,,"GRIMM, JOSH A"
100199,5/30/14,STORY COUNTY SHERIFF'S OFFICE,M,2:06 AM,0.139,0.139,,"GRIMM, JOSH A"
149606,5/29/14,AMES PD,M,10:50 PM,0.289,0.288,,"ROZEBOOM, AMBER"
149606,5/28/14,AMES POLICE DEPARTMENT,M,4:01 AM,0.172,0.172,,"JOHNSEN, DON"
149606,5/27/14,AMES POLICE DEPARTMENT,F,1:50 PM,0.11,0.11,,"MILLER, JAMIE J"
100203,5/27/14,ISU - POLICE DIVISION,M,2:52 AM,0.073,0.072,,"HICKS, DOUG E"
149606,5/26/14,AMES PD,M,3:47 AM,Incomplete,,,"HAUGE, RYAN"
149606,5/26/14,AMES POLICE DEPARTMENT,M,3:36 AM,0.218,0.217,,"HAUGE, RYAN D"
149606,5/26/14,AMES POLICE DEPARTMENT,M,3:29 AM,Incomplete,,,"HAUGE, RYAN D"
100203,5/25/14,ISU - POLICE DIVISION,M,3:10 AM,0.133,0.133,,"OCHOA, EMORY L"
100212,5/24/14,HUXLEY POLICE DEPARTMENT,M,2:59 AM,0.177,0.176,,"ALBAUGH, NATHAN S"
100199,5/24/14,STORY COUNTY SHERIFF'S OFFICE,M,2:51 AM,0.251,0.25,,"SCHULTZ, KYLE D"
100199,5/24/14,STORY COUNTY SHERIFF'S OFFICE,M,2:26 AM,0.242,0.241,,"SCHULTZ, KYLE D"
100199,5/24/14,STORY COUNTY SHERIFF'S OFFICE,F,2:07 AM,0.088,0.088,,"CIZMAIDA, JOSH J"
100203,5/24/14,ISU - POLICE DIVISION,F,1:15 AM,0,0,,"OCHOA, EMORY L"
100199,5/22/14,STORY COUNTY SHERIFF'S OFFICE,M,12:58 PM,0,0,,"CALE, HILLARY K"
149606,5/21/14,AMES POLICE DEPARTMENT,M,10:55 PM,0.129,0.128,,"EATON, J"
100199,5/20/14,STORY COUNTY SHERIFF'S OFFICE,,7:21 AM,0,0,,"BLESKACEK, JIM"
149606,5/17/14,AMES PD,M,9:26 PM,0.166,0.165,,"SCHIEFFER, NICK"
100212,5/14/14,HUXLEY POLICE DEPARTMENT,,3:03 PM,0,0,,"BLESKACEK, JIM"
100212,5/14/14,HUXLEY POLICE DEPARTMENT,,2:59 PM,Invalid,,,"BLESKACEK, JIM"
149606,5/14/14,AMES POLICE DEPARTMENT,,12:09 PM,0,0,,"BLESKACEK, JIM"
100203,5/14/14,ISU - POLICE DIVISION,,10:31 AM,0,0,,"BLESKACEK, JIM"
100199,5/14/14,STORY COUNTY SHERIFF'S OFFICE,M,2:01 AM,0.184,0.184,,"GEIL, DARREN A"
149606,5/14/14,AMES POLICE DEPARTMENT,M,1:26 AM,,,RFI Detected,"GEIL, DARREN A"
149606,5/14/14,AMES POLICE DEPARTMENT,M,1:12 AM,,,Blank Error,"GEIL, DARREN A"
149606,5/14/14,AMES POLICE DEPARTMENT,M,1:08 AM,,,Internal Standard Error,"GEIL, DARREN A"
149606,5/13/14,AMES PD,F,10:29 PM,0.103,0.103,,"ROZEBOOM, AMBER"
100199,5/13/14,STORY COUNTY SHERIFF'S OFFICE,F,3:59 AM,0.128,0.128,,"BRANDES, CHRISTOPHER R"
100199,5/13/14,STORY COUNTY SHERIFF'S OFFICE,F,3:20 AM,Incomplete,,,"BRANDES, CHRISTOPHER R"
100199,5/12/14,STORY COUNTY SHERIFF'S OFFICE,M,9:54 AM,0,0,,"THOMPSON, DAVID"
100203,5/11/14,ISU - POLICE DIVISION,F,3:03 AM,0.126,0.127,,"HICKS, DOUG E"
149606,5/10/14,AMES PD,M,4:08 AM,0.182,0.181,,"BARNEY, JOHN"
100199,5/10/14,STORY COUNTY SHERIFF'S OFFICE,M,3:47 AM,0.091,0.091,,"COMBS, DILLON C"
100203,5/10/14,ISU - POLICE DIVISION,M,3:23 AM,0.162,0.159,,"OCHOA, EMORY L"
100199,5/10/14,STORY COUNTY SHERIFF'S OFFICE,M,2:49 AM,0.121,0.12,,"SCHMITZ, JAMIE R"
100199,5/9/14,STORY COUNTY SHERIFF'S OFFICE,F,6:13 AM,0.123,0.122,,"NAVRATIL, JOEL D"
100199,5/8/14,STORY COUNTY SHERIFF'S OFFICE,F,10:58 PM,0.225,0.223,,"BOECKMAN, ANDREW J"
100199,5/8/14,STORY COUNTY SHERIFF'S OFFICE,M,2:52 AM,0.14,0.14,,"SCHULTZ, KYLE D"
149606,5/8/14,AMES PD,M,2:49 AM,0.158,0.156,,"HAUGE, RYAN"
100203,5/6/14,ISU - POLICE DIVISION,M,9:45 PM,0.179,0.178,,"DEUTMEYER, ZACHARY M"
100203,5/6/14,ISU - POLICE DIVISION,M,2:15 AM,0.113,0.113,,"BURROWS, C"
149606,5/5/14,AMES POLICE DEPARTMENT,M,10:29 AM,0.111,0.11,,"GOHLMANN, TODD A"
100203,5/4/14,ISU - POLICE DIVISION,M,5:14 AM,0.149,0.148,,"OCHOA, EMORY L"
100212,5/4/14,HUXLEY POLICE DEPARTMENT,M,4:32 AM,0.108,0.109,,"ALBAUGH, NATHAN S"
100199,5/4/14,STORY COUNTY SHERIFF'S OFFICE,M,3:45 AM,0.065,0.065,,"COMBS, DILLON C"
100199,5/3/14,STORY COUNTY SHERIFF'S OFFICE,M,4:46 AM,0,0,,"CIZMADIA, JOSH J"
100203,5/3/14,ISU - POLICE DIVISION,F,2:51 AM,0.157,0.157,,"VARNER, KEITH D"
100203,5/2/14,ISU - POLICE DIVISION,M,4:17 AM,0.172,0.172,,"OCHOA, EMORY L"
100199,5/2/14,STORY COUNTY SHERIFF'S OFFICE,M,2:38 AM,0.114,0.114,,"GRIMM, JOSHUA A"
100203,5/2/14,ISU - POLICE DIVISION,M,1:54 AM,0.192,0.192,,"VARNER, KEITH D"
100203,5/2/14,ISU - POLICE DIVISION,F,1:07 AM,0.126,0.125,,"OCHOA, EMORY L"
100212,5/1/14,HUXLEY POLICE DEPARTMENT,,2:49 AM,0.123,0.124,,"MARCHESANO, JOE"
100203,5/1/14,ISU - POLICE DIVISION,M,2:17 AM,0.186,0.185,,"OCHOA, EMORY L"
100203,5/1/14,ISU - POLICE DIVISION,M,2:07 AM,Incomplete,,,"OCHOA, EMORY L"
149606,5/1/14,AMES PD,M,1:35 AM,0.187,0.187,,"HAUGE, RYAN"
149606,5/1/14,AMES PD,M,12:12 AM,0,0,,"HAUGE, RYAN"
149606,4/30/14,AMES POLICE DEPARTMENT,M,4:16 AM,0.134,0.133,,"KLARIC, ANDREJ"
100203,4/30/14,ISU - POLICE DIVISION,M,3:16 AM,0,0,,"OCHOA, EMORY L"
100199,4/29/14,STORY COUNTY SHERIFF'S OFFICE,M,2:44 AM,Refused,,,"GRIMM, JOSHUA A"
149606,4/27/14,AMES POLICE DEPARTMENT,M,10:57 AM,0.262,0.261,,"GOHLMANN, TODD A"
100203,4/27/14,ISU - POLICE DIVISION,F,4:09 AM,0.1,0.099,,"HICKS, DOUG E"
100203,4/27/14,ISU - POLICE DIVISION,M,2:55 AM,0.116,0.116,,"OCHOA, EMORY L"
100199,4/27/14,STORY COUNTY SHERIFF'S OFFICE,M,1:37 AM,0,0,,"CIZMADIA, JOSH J"
149606,4/26/14,AMES POLICE DEPARTMENT,F,6:56 PM,0.247,0.245,,"THAYER, LANE T"
100203,4/26/14,ISU - POLICE DIVISION,M,4:29 AM,0.089,0.088,,"OCHOA, EMORY L"
100199,4/26/14,STORY COUNTY SHERIFF'S OFFICE,F,4:23 AM,Refused,,,"CIZMADIA, JOSH J"
100203,4/26/14,ISU - POLICE DIVISION,F,3:44 AM,0.17,0.169,,"PETERSON, DAVID R"
100203,4/26/14,ISU - POLICE DIVISION,F,2:47 AM,0.086,0.085,,"OCHOA, EMORY L"
149606,4/26/14,AMES POLICE DEPARTMENT,F,1:55 AM,0.193,0.192,,"THAYER, LANE T"
149606,4/26/14,AMES POLICE DEPARTMENT,F,1:52 AM,,,Blank Error,"THAYER, LANE T"
100203,4/26/14,ISU - POLICE DIVISION,M,12:39 AM,0.147,0.147,,"OCHOA, EMORY L"
100199,4/25/14,STORY COUNTY SHERIFF'S OFFICE,M,1:39 PM,0.061,0.061,,"CALE, HILLARY K"
100199,4/25/14,STORY COUNTY SHERIFF'S OFFICE,M,4:33 AM,0.204,0.204,,"SCHMITZ, JAMIE R"
100203,4/25/14,ISU - POLICE DIVISION,M,2:50 AM,0.107,0.107,,"OCHOA, EMORY L"
100203,4/22/14,ISU - POLICE DIVISION,M,12:03 AM,0.14,0.14,,"OCHOA, EMORY L"
100203,4/21/14,ISU - POLICE DIVISION,M,11:44 PM,Incomplete,,,"OCHOA, EMORY L"
149606,4/21/14,AMES PD,M,12:37 AM,Incomplete,,,"JUNIOR, VINCENT"
149606,4/21/14,AMES PD,M,12:30 AM,0.097,0.096,,"JUNIOR, VINCENT"
100199,4/20/14,STORY COUNTY SHERIFF'S OFFICE,F,5:30 AM,0.203,0.203,,"HOCHBERGER, NICHOLAS J"
100199,4/20/14,STORY COUNTY SHERIFF'S OFFICE,F,5:26 AM,,,Blank Error,"HOCHBERGER, NICHOLAS J"
100212,4/19/14,HUXLEY POLICE DEPARTMENT,M,4:12 AM,0.103,0.104,,"HOCHBERGER, NICHOLAS J"
100199,4/19/14,STORY COUNTY SHERIFF'S OFFICE,M,2:52 AM,Refused,,,"GRIMM, JOSH A"
149606,4/18/14,AMES PD,F,3:13 AM,0.161,0.16,,"JUNIOR, VINCENT"
100199,4/18/14,STORY COUNTY SHERIFF'S OFFICE,M,2:51 AM,0,0,,"CIZMADIA, JOSH J"
100203,4/18/14,ISU - POLICE DIVISION,M,2:04 AM,0.027,0.026,,"VARNER, KEITH D"
149606,4/18/14,AMES PD,M,1:19 AM,0.123,0.123,,"JUNIOR, VINCENT"
149606,4/17/14,AMES PD,F,2:06 AM,0.123,0.122,,"JUNIOR, VINCENT"
100199,4/13/14,STORY COUNTY SHERIFF'S OFFICE,M,4:54 AM,0.139,0.138,,"GRIMM, JOSH A"
100199,4/13/14,STORY COUNTY SHERIFF'S OFFICE,M,4:45 AM,Incomplete,,,"GRIMM, JOSH A"
100203,4/13/14,ISU - POLICE DIVISION,M,4:05 AM,0.102,0.102,,"OCHOA, EMORY L"
100203,4/13/14,ISU - POLICE DIVISION,M,3:59 AM,,,Sample Agreement Error,"OCHOA, EMORY L"
100203,4/13/14,ISU - POLICE DIVISION,M,3:51 AM,0.156,0.155,,"PETERSON, DAVID R"
100203,4/13/14,ISU - POLICE DIVISION,M,3:42 AM,0.251,0.252,,"KING, DUSTIN L"
100203,4/13/14,ISU - POLICE DIVISION,M,2:46 AM,0.17,0.169,,"ANDREWS, NATHAN E"
100203,4/13/14,ISU - POLICE DIVISION,M,1:54 AM,0.174,0.174,,"DEUTMEYER, ZACHARY M"
100203,4/13/14,ISU - POLICE DIVISION,M,1:14 AM,0.184,0.182,,"DE VRIES, RYAN J"
100199,4/13/14,STORY COUNTY SHERIFF'S OFFICE,,1:07 AM,0.115,0.114,,"SCHMITZ, JAMIE"
100203,4/13/14,ISU - POLICE DIVISION,M,12:37 AM,0.151,0.15,,"OCHOA, EMORY L"
100203,4/12/14,ISU - POLICE DIVISION,M,10:01 PM,0.111,0.109,,"OCHOA, EMORY L"
100212,4/12/14,HUXLEY POLICE DEPARTMENT,M,3:59 AM,0.181,0.181,,"ALBAUGH, NATHAN S"
100203,4/12/14,ISU - POLICE DIVISION,F,2:39 AM,0.23,0.229,,"HICKS, DOUG E"
100203,4/12/14,ISU - POLICE DIVISION,M,2:29 AM,0.139,0.138,,"MATHISON, MARK E"
100203,4/12/14,ISU - POLICE DIVISION,M,2:10 AM,0.161,0.16,,"OCHOA, EMORY L"
100199,4/12/14,STORY COUNTY SHERIFF'S OFFICE,M,1:47 AM,0,0,,"GRIMM, JOSHUA A"
149606,4/12/14,AMES POLICE DEPARTMENT,F,1:32 AM,Refused,,,"UNDERWOOD, TYSON N"
100203,4/12/14,ISU - POLICE DIVISION,M,12:51 AM,0.153,0.152,,"VALENTA, L S"
100203,4/12/14,ISU - POLICE DIVISION,M,12:11 AM,0.147,0.149,,"HOCHBERGER, NICHOLAS J"
100203,4/11/14,ISU - POLICE DIVISION,M,11:23 PM,0.209,0.207,,"LAMPE, BEN T"
100203,4/11/14,ISU - POLICE DIVISION,M,9:21 PM,0.096,0.096,,"VALENTA, L S"
100203,4/11/14,ISU - POLICE DIVISION,M,9:11 PM,Incomplete,,,"VALENTA, L S"
100203,4/11/14,ISU - POLICE DIVISION,M,9:02 PM,Incomplete,,,"VALENTA, L S"
149606,4/11/14,AMES POLICE DEPARTMENT,M,6:45 AM,Refused,,,"UNDERWOOD, TYSON N"
100203,4/11/14,ISU - POLICE DIVISION,F,3:17 AM,0.146,0.145,,"OCHOA, EMORY L"
100203,4/11/14,ISU - POLICE DIVISION,M,1:26 AM,0,0,,"OCHOA, EMORY L"
149606,4/10/14,AMES PD,M,11:23 PM,0.135,0.135,,"STALLO, K"
100203,4/10/14,ISU - POLICE DIVISION,M,2:30 AM,0.121,0.119,,"VARNER, KEITH D"
149606,4/10/14,AMES POLICE DEPARTMENT,M,1:16 AM,0.108,0.107,,"UNDERWOOD, TYSON N"
149606,4/10/14,AMES POLICE DEPARTMENT,M,1:13 AM,,,Blank Error,"UNDERWOOD, TYSON N"
100199,4/9/14,STORY COUNTY SHERIFF'S OFFICE,M,12:28 PM,0,0,,"QUINN, LIZ"
100203,4/9/14,ISU - POLICE DIVISION,M,3:17 AM,0.092,0.092,,"OCHOA, EMORY L"
100203,4/8/14,ISU - POLICE DIVISION,M,3:39 AM,0.171,0.17,,"OCHOA, EMORY L"
100199,4/8/14,STORY COUNTY SHERIFF'S OFFICE,F,2:04 AM,Incomplete,,,"NAVRATIL, JOEL D"
149606,4/7/14,AMES PD,M,4:15 PM,0.156,0.156,,"SCHIEFFER, NICK"
149606,4/7/14,AMES PD,M,4:00 PM,0.161,0.16,,"METCALFE, ANDY"
100203,4/6/14,ISU - POLICE DIVISION,M,5:27 AM,0.074,0.074,,"OCHOA, EMORY L"
100199,4/6/14,STORY COUNTY SHERIFF'S OFFICE,F,4:25 AM,0,0,,"CIZMADIA, JOSH J"
149606,4/6/14,AMES POLICE DEPARTMENT,M,12:45 AM,0.191,0.191,,"OBRYAN, PATRICK L"
100199,4/6/14,STORY COUNTY SHERIFF'S OFFICE,F,12:00 AM,0,0,,"SCOTT, J"
100203,4/5/14,ISU - POLICE DIVISION,F,4:54 AM,0.086,0.085,,"OCHOA, EMORY L"
100203,4/5/14,ISU - POLICE DIVISION,M,2:47 AM,0.179,0.178,,"OCHOA, EMORY L"
100212,4/5/14,HPD,M,1:42 AM,0.156,0.157,,"MARCHESANO, JOSEPH M"
100199,4/5/14,STORY COUNTY SHERIFF'S OFFICE,M,12:30 AM,0.077,0.078,,"CIZMADIA, JOSH J"
100199,4/5/14,STORY COUNTY SHERIFF'S OFFICE,M,12:15 AM,0.09,0.09,,"SMITH, PETER V"
100199,4/4/14,STORY COUNTY JAIL,M,3:58 AM,0.007,0.008,,"HOBART, A"
100199,4/4/14,STORY COUNTY SHERIFF'S OFFICE,,3:04 AM,0,0,,"SCHMITZ, JAMIE"
100203,4/4/14,ISU - POLICE DIVISION,F,3:00 AM,0.132,0.132,,"VARNER, KEITH D"
100203,4/3/14,ISU - POLICE DIVISION,M,3:16 AM,0,0,,"VARNER, KEITH D"
100199,4/2/14,STORY COUNTY SHERIFF'S OFFICE,M,4:17 AM,Refused,,,"CIZMADIA, JOSH J"
100199,4/2/14,STORY COUNTY SHERIFF'S OFFICE,F,2:42 AM,0.151,0.151,,"CIZMADIA, JOSH J"
100199,3/31/14,STORY COUNTY SHERIFF'S OFFICE,F,2:21 AM,0.122,0.121,,"CIZMADIA, JOSH J"
100203,3/31/14,ISU - POLICE DIVISION,M,2:05 AM,0,0,,"OCHOA, EMORY L"
100199,3/30/14,STORY COUNTY SHERIFF'S OFFICE,M,2:38 AM,0.16,0.159,,"SCHMITZ, JAMIE R"
100199,3/30/14,STORY COUNTY SHERIFF'S OFFICE,M,2:31 AM,,,Pump Error,"SCHMITZ, JAMIE R"
149606,3/29/14,AMES POLICE DEPARTMENT,M,8:44 PM,0.149,0.148,,"HAUGE, RYAN D"
100199,3/29/14,STORY COUNTY SHERIFF'S OFFICE,M,4:50 AM,Refused,,,"CIZMADIA, JOSH J"
100203,3/29/14,ISU - POLICE DIVISION,M,2:45 AM,0.11,0.109,,"OCHOA, EMORY L"
100199,3/29/14,STORY COUNTY SHERIFF'S OFFICE,M,2:20 AM,0.174,0.175,,"CIZMADIA, JOSH J"
100203,3/29/14,ISU - POLICE DIVISION,M,12:52 AM,0,0,,"OCHOA, EMORY L"
100199,3/26/14,STORY COUNTY SHERIFF'S OFFICE,,12:36 AM,0.123,0.124,,"MARCHESANO, JOE"
100203,3/25/14,ISU - POLICE DIVISION,F,2:29 AM,0,0,,"OCHOA, EMORY L"
100203,3/25/14,ISU - POLICE DIVISION,F,2:23 AM,,,Blank Error,"OCHOA, EMORY L"
100203,3/24/14,IOWA STATE UNIVERSITY POLICE,M,10:48 PM,0,0,,"RIEDER, JASON"
100203,3/24/14,ISU - POLICE DIVISION,M,3:07 AM,0.216,0.215,,"OCHOA, EMORY L"
100203,3/23/14,ISU - POLICE DIVISION,M,1:49 AM,0.122,0.122,,"OCHOA, EMORY L"
100212,3/22/14,HUXLEY POLICE DEPARTMENT,M,6:13 AM,0.16,0.161,,"ALBAUGH, NATHAN S"
100199,3/22/14,STORY COUNTY SHERIFF'S OFFICE,M,4:17 AM,0.099,0.1,,"NAVRATIL, JOEL D"
100203,3/22/14,ISU - POLICE DIVISION,M,2:46 AM,0.211,0.21,,"OCHOA, EMORY L"
100199,3/21/14,STORY COUNTY SHERIFF'S OFFICE,M,11:12 PM,0.135,0.136,,"GRIMM, JOSH A"
100212,3/21/14,HUXLEY PD,M,7:43 AM,0,0,,"STOLL, GERRY D"
100212,3/21/14,HUXLEY POLICE DEPARTMENT,M,7:36 AM,0,0,,"SGT, SGT S"
100203,3/21/14,ISU - POLICE DIVISION,F,4:15 AM,0.125,0.124,,"OETKER, PATRICK J"
100203,3/21/14,ISU - POLICE DIVISION,F,4:06 AM,Incomplete,,,"OETKER, PATRICK J"
100199,3/21/14,STORY COUNTY SHERIFF'S OFFICE,M,3:13 AM,Refused,,,"NAVRATIL, JOEL D"
100199,3/20/14,STORY COUNTY SHERIFF'S OFFICE,M,9:00 PM,0.154,0.155,,"BRANDES, CHRISTOPHER R"
100212,3/20/14,HUXLEY POLICE DEPARTMENT,M,12:18 AM,0.162,0.163,,"MARCHESANO, JOE"
100199,3/19/14,STORY COUNTY SHERIFF'S OFFICE,M,9:42 AM,0.054,0.055,,"SULJIC, SENAD"
100212,3/18/14,HUXLEY POLICE DEPARTMENT,F,3:07 AM,0.326,0.327,,"ALBAUGH, NATHAN S"
100199,3/17/14,STORY COUNTY SHERIFF'S OFFICE,M,1:30 AM,0.104,0.103,,"CIZMADIA, JOSH J"
149606,3/16/14,AMES PD,F,8:58 AM,,,RFI Detected,"SAMMS, HARRY"
149606,3/16/14,AMES PD,F,8:52 AM,0.224,0.223,,"SAMMS, HARRY"
