InstrumentID,Date,Location,Gender,Time,Res1,Res2,Status,Officer
149606,6/20/16,AMES POLICE DEPARTMENT,F,11:33 PM,0.167,0.166,,"JUNIOR, VINCENT C"
100203,6/19/16,ISU - POLICE DIVISION,M,3:15 AM,0.124,0.124,,"VARNER, KEITH D"
100203,6/19/16,ISU - POLICE DIVISION,M,2:10 AM,0.152,0.152,,"MOOERS, COBY A"
100203,6/19/16,ISU - POLICE DIVISION,M,2:06 AM,,,Standard Out of Range,"MOOERS, COBY A"
149606,6/19/16,AMES POLICE DEPARTMENT,M,1:53 AM,0.201,0.2,,"VANDER ZWAAG, JOSHUA J"
149606,6/17/16,AMES POLICE DEPARTMENT,F,11:21 PM,0,0,,"DEMAREST, DUSTIN J"
100199,6/17/16,STORY CO. JAIL,M,12:05 AM,0.135,0.134,,"UNDERWOOD, T"
100199,6/16/16,STORY COUNTY SHERIFF'S OFFICE,M,11:39 PM,Refused,,,"JUSTICE, OFFICER J"
149606,6/15/16,AMES PD,M,4:31 AM,Incomplete,,,"KLARIC, ANDREJ"
149606,6/15/16,AMES PD,M,4:23 AM,0.118,0.117,,"KLARIC, ANDREJ"
149606,6/15/16,AMES PD,M,4:17 AM,Incomplete,,,"KLARIC, ANDREJ"
100199,6/14/16,STORY COUNTY SHERIFF'S OFFICE,M,8:19 PM,Refused,,,"SINK, BRETT R"
100199,6/14/16,STORY COUNTY SHERIFF'S OFFICE,M,1:00 AM,Refused,,,"BOECKMAN, ANDREW J"
100199,6/12/16,STORY COUNTY SHERIFF'S OFFICE,F,2:32 AM,0.113,0.112,,"HOCHBERGER, NICHOLAS J"
100212,6/12/16,HUXLEY PD,M,12:49 AM,0.162,0.16,,"MARCHESANO, JOSEPH M"
100203,6/11/16,ISU - POLICE DIVISION,F,1:33 AM,0,0,,"GREENE, NATASHA D"
149606,6/11/16,AMES PD,M,12:47 AM,0.09,0.089,,"GEIL, DARREN"
149606,6/10/16,AMES POLICE DEPARTMENT,F,8:17 PM,0.231,0.23,,"BARNEY, JOHN E"
100199,6/10/16,STORY COUNTY SHERIFF'S OFFICE,M,12:06 AM,0.194,0.193,,"HOCHBERGER, NICHOLAS J"
149606,6/9/16,AMES PD,F,8:01 PM,0.259,0.258,,"HOCHBERGER, ASHLEY"
149606,6/9/16,AMES PD,,2:13 AM,0.073,0.073,,"JOHNSEN, DON"
100199,6/6/16,STORY COUNTY SHERIFF'S OFFICE,M,4:10 AM,0,0,,"ROSEN, CHRISTINE E"
100212,6/5/16,HUXLEY POLICE DEPARTMENT,M,4:20 AM,0.151,0.149,,"ALBAUGH, NATHAN S"
100199,6/4/16,STORY COUNTY SHERIFF'S OFFICE,M,7:53 PM,0,0,,"HUTTON, RYAN T"
149606,6/4/16,AMES PD,M,2:49 AM,0.153,0.151,,"GEIL, DARREN"
149606,6/4/16,AMES PD,M,2:02 AM,0.091,0.091,,"THAYER, LANE"
100203,6/4/16,ISU - POLICE DIVISION,M,1:23 AM,0.078,0.078,,"HICKS, DOUG E"
149606,6/3/16,AMES PD,F,10:55 PM,0.18,0.179,,"JUNIOR, VINCENT"
149606,6/3/16,AMES PD,M,1:42 AM,0.037,0.036,,"GROOTERS, DEREK"
100203,6/2/16,ISU - POLICE DIVISION,F,2:38 AM,0.102,0.102,,"MOOERS, COBY A"
149606,6/1/16,AMES POLICE DEPARTMENT,M,2:25 AM,0.142,0.141,,"HANSEN, ELIJAH C"
149606,5/30/16,AMES PD,F,8:52 PM,0,0,,"PHANCHANTRAURAI, DILOK"
100199,5/30/16,STORY COUNTY SHERIFF'S OFFICE,M,3:09 AM,0.131,0.131,,"HOCHBERGER, NICHOLAS J"
100199,5/29/16,STORY COUNTY SHERIFF'S OFFICE,F,7:46 PM,0,0,,"DEMAREST, DUSTIN J"
100199,5/29/16,STORY COUNTY SHERIFF'S OFFICE,F,6:49 AM,0.142,0.141,,"SCHULTZ, KYLE D"
149606,5/29/16,AMES POLICE DEPARTMENT,F,3:17 AM,0.181,0.18,,"THAYER, LANE T"
100199,5/29/16,STORY COUNTY SHERIFF'S OFFICE,M,2:47 AM,0.154,0.154,,"SCHMITZ, JAMIE"
100203,5/29/16,ISU - POLICE DIVISION,M,1:33 AM,0.074,0.074,,"DEUTMEYER, ZACHARY M"
100203,5/28/16,ISU - POLICE DIVISION,F,5:09 AM,0.104,0.104,,"MOOERS, COBY A"
149606,5/28/16,AMES PD,F,3:46 AM,0.108,0.108,,"GEIL, DARREN"
149606,5/25/16,AMES PD,M,6:31 PM,0.169,0.169,,"VANDER ZWAAG, JOSH"
149606,5/25/16,AMES PD,M,3:03 AM,0,0,,"ACCOLA, DEREK"
149606,5/25/16,AMES POLICE DEPARTMENT,M,2:27 AM,0.098,0.098,,"KLARIC, ANDREJ"
100199,5/25/16,STORY COUNTY SHERIFF'S OFFICE,M,1:29 AM,0.183,0.183,,"CIZMADIA, JOSH J"
100203,5/24/16,ISU - POLICE DIVISION,M,11:21 PM,0.107,0.108,,"MEENAGH, RYAN J"
100199,5/22/16,STORY COUNTY SHERIFF'S OFFICE,M,2:44 AM,Refused,,,"SINK, BRETT R"
100203,5/22/16,ISU - POLICE DIVISION,M,2:04 AM,0.072,0.071,,"MOOERS, COBY A"
100199,5/21/16,STORY COUNTY SHERIFF'S OFFICE,M,4:48 PM,0.197,0.196,,"COMBS, DILLON C"
100203,5/21/16,ISU - POLICE DIVISION,M,3:10 AM,0.073,0.072,,"MOOERS, COBY A"
149606,5/21/16,AMES POLICE DEPARTMENT,M,2:48 AM,0.188,0.187,,"THAYER, LANE T"
149606,5/21/16,AMES PD,M,1:58 AM,0.111,0.111,,"ROPP, HEATH"
100199,5/20/16,STORY COUNTY SHERIFF'S OFFICE,F,10:54 PM,Refused,,,"CIZMADIA, JOSH J"
100199,5/20/16,STORY COUNTY SHERIFF'S OFFICE,M,9:19 PM,Refused,,,"BARTOS, MATTHEW B"
100199,5/20/16,STORY COUNTY SHERIFF'S OFFICE,M,5:37 PM,0.193,0.192,,"MASSARO, MATTHEW J"
100199,5/15/16,STORY COUNTY SHERIFF'S OFFICE,M,4:03 PM,Refused,,,"BEAN, SETH A"
149606,5/15/16,AMES PD,M,2:39 AM,0.154,0.154,,"JOHNSEN, DON"
100199,5/14/16,STORY COUNTY JAIL,M,7:32 AM,0.113,0.113,,"MOSES, B"
100199,5/13/16,STORY COUNTY SHERIFF'S OFFICE,F,4:48 AM,0.101,0.1,,"HOCHBERGER, NICHOLAS J"
100199,5/13/16,STORY COUNTY SHERIFF'S OFFICE,M,2:38 AM,0,0,,"MASSARO, MATTHEW J"
149606,5/12/16,AMES POLICE DEPARTMENT,M,2:44 AM,0.075,0.074,,"GEIL, DARREN A"
100199,5/12/16,STORY COUNTY SHERIFF'S OFFICE,M,2:23 AM,Incomplete,,,"CIZMADIA, JOSH J"
100199,5/12/16,STORY COUNTY SHERIFF'S OFFICE,M,2:16 AM,Incomplete,,,"CIZMADIA, JOSH J"
100203,5/8/16,ISU PD,M,3:53 AM,0.145,0.145,,"MEENAGH, RYAN"
100212,5/7/16,HUXLEY POLICE DEPARTMENT,F,3:03 AM,0.164,0.163,,"ALBAUGH, NATHAN S"
100203,5/7/16,ISU - POLICE DIVISION,M,3:03 AM,0.063,0.061,,"MOOERS, COBY A"
100203,5/7/16,ISU - POLICE DIVISION,F,2:44 AM,0.176,0.175,,"MEENAGH, RYAN J"
149606,5/7/16,AMES POLICE DEPARTMENT,M,1:54 AM,0,0,,"KOTHMANN, CULLEN A"
149606,5/6/16,AMES PD,M,8:27 PM,Incomplete,,,"ARKOVICH, MIKE"
149606,5/6/16,AMES PD,M,8:20 PM,0.135,0.134,,"ARKOVICH, MIKE"
149606,5/6/16,AMES PD,M,8:08 PM,Incomplete,,,"ARKOVICH, MIKE"
149606,5/6/16,AMES PD,M,3:18 AM,0.031,0.03,,"JOHNSEN, DON"
100199,5/5/16,STORY COUNTY SHERIFF'S OFFICE,F,2:52 AM,0,0,,"BRANDES, CHRISTOPHER R"
100199,5/3/16,STORY COUNTY SHERIFF'S OFFICE,M,12:49 PM,0,0,,"NAVRATIL, JOEL D"
149606,5/2/16,AMES PD,M,2:58 PM,0,0,,"SNYDER, ERIC"
149606,5/2/16,AMES POLICE DEPARTMENT,,12:51 PM,0,0,,"BLESKACEK, JIM"
100203,5/2/16,ISU - POLICE DIVISION,,10:24 AM,0,0,,"BLESKACEK, JIM"
100203,4/30/16,ISU - POLICE DIVISION,M,2:48 AM,0.169,0.169,,"BURROWS, CHRIS"
100199,4/30/16,STORY COUNTY SHERIFF'S OFFICE,F,2:25 AM,0,0,,"SCHMITZ, JAMIE"
149606,4/29/16,AMES POLICE DEPARTMENT,M,1:29 AM,0,0,,"HAUGE, RYAN D"
149606,4/27/16,AMES POLICE DEPARTMENT,M,2:09 AM,0.034,0.033,,"GEIL, DARREN A"
149606,4/26/16,AMES POLICE DEPARTMENT,F,5:17 PM,0.303,0.302,,"JUNIOR, VINCENT C"
100199,4/24/16,STORY COUNTY SHERIFF'S OFFICE,M,4:53 PM,0,0,,"HENDERSON, ANDREW P"
100203,4/24/16,ISU - POLICE DIVISION,M,2:17 AM,0.022,0.023,,"MEENAGH, RYAN J"
149606,4/21/16,AMES POLICE DEPARTMENT,M,12:08 AM,0,0,,"EATON, J"
149606,4/19/16,AMES POLICE DEPARTMENT,M,7:35 PM,0,0,,"JUNIOR, VINCENT M"
100199,4/18/16,STORY COUNTY SHERIFF'S OFFICE,F,2:50 PM,0.259,0.258,,"NAVRATIL, JOEL D"
149606,4/18/16,AMES POLICE DEPARTMENT,M,1:10 AM,0.083,0.083,,"HAUGE, RYAN D"
100203,4/17/16,ISU - POLICE DIVISION,M,3:22 AM,0.098,0.098,,"MEENAGH, RYAN J"
149606,4/17/16,AMES POLICE DEPARTMENT,M,2:50 AM,0.232,0.231,,"SHELTON, THOMAS J"
149606,4/16/16,AMES POLICE DEPARTMENT,F,11:30 PM,0.135,0.136,,"HAUGE, RYAN D"
149606,4/16/16,AMES PD,F,11:01 PM,0.142,0.142,,"HAUGE, RYAN"
100203,4/16/16,ISU - POLICE DIVISION,F,2:41 AM,0.208,0.209,,"VARNER, KEITH D"
100203,4/16/16,ISU - POLICE DIVISION,M,1:20 AM,0.13,0.13,,"HICKS, DOUG E"
100203,4/13/16,ISU - POLICE DIVISION,M,1:37 AM,0.183,0.182,,"VARNER, KEITH D"
100203,4/12/16,ISU - POLICE DIVISION,F,3:26 AM,0.197,0.197,,"MEENAGH, RYAN J"
100212,4/10/16,HUXLEY POLICE DEPARTMENT,M,4:08 AM,0.083,0.083,,"ALBAUGH, NATHAN S"
100203,4/10/16,ISU - POLICE DIVISION,F,3:46 AM,0.196,0.196,,"MEENAGH, RYAN J"
149606,4/9/16,AMES PD,M,12:28 PM,0,0,,"HAUGE, RYAN"
149606,4/9/16,AMES PD,M,2:34 AM,0.186,0.185,,"SHELTON, TOM"
100199,4/8/16,STORY COUNTY SHERIFF'S OFFICE,M,10:32 PM,0.106,0.106,,"DEMAREST, DUSTIN J"
100199,4/8/16,STORY COUNTY SHERIFF'S OFFICE,M,2:08 AM,0.155,0.154,,"CIZMADIA, JOSH J"
100199,4/7/16,STORY COUNTY SHERIFF'S OFFICE,M,12:26 AM,0.09,0.09,,"CIZMADIA, JOSH J"
149606,4/4/16,AMES PD,F,12:24 AM,0,0,,"JOHNSEN, DON"
100199,4/3/16,STORY COUNTY SHERIFF'S OFFICE,M,11:53 PM,0.213,0.212,,"BOECKMAN, ANDREW J"
100203,4/3/16,ISU - POLICE DIVISION,F,2:39 AM,0.153,0.152,,"MEENAGH, RYAN J"
100199,4/2/16,STORY COUNTY SHERIFF'S OFFICE,F,3:42 AM,0.144,0.143,,"BOECKMAN, ANDREW J"
100199,4/1/16,STORY COUNTY SHERIFF'S OFFICE,F,11:39 PM,0.096,0.096,,"CIZMADIA, JOSH J"
149606,3/29/16,AMES POLICE DEPARTMENT,M,7:49 PM,0,0,,"JUNIOR, VINCENT C"
149606,3/28/16,AMES PD,M,3:00 AM,0.139,0.139,,"HAUGE, RYAN"
100203,3/27/16,ISU - POLICE DIVISION,M,5:02 AM,Refused,,,"BELL, ALLISON M"
149606,3/27/16,AMES PD,M,3:11 AM,0.105,0.105,,"SHELTON, TOM"
100212,3/27/16,HUXLEY POLICE DEPARTMENT,M,2:27 AM,0.105,0.104,,"GRIGGS, MARC"
100199,3/27/16,STORY COUNTY SHERIFF'S OFFICE,F,1:55 AM,0.079,0.079,,"HOCHBERGER, NICHOLAS J"
100199,3/26/16,STORY COUNTY SHERIFF'S OFFICE,M,11:49 PM,Refused,,,"SINK, BRETT R"
100199,3/26/16,STORY COUNTY JAIL,F,3:38 AM,0.192,0.191,,"WONDERS, D"
100199,3/26/16,STORY COUNTY JAIL,F,3:22 AM,Incomplete,,,"WONDERS, D"
100203,3/26/16,ISU - POLICE DIVISION,M,2:12 AM,0.126,0.126,,"MEENAGH, RYAN J"
149606,3/25/16,AMES PD,M,9:38 PM,0.2,0.2,,"MCPHERSON, ADAM"
149606,3/25/16,AMES PD,F,4:26 PM,0.178,0.177,,"MCPHERSON, ADAM"
100199,3/25/16,STORY COUNTY SHERIFF'S OFFICE,M,12:11 AM,0.209,0.209,,"CIZMADIA, JOSH J"
100199,3/25/16,STORY COUNTY SHERIFF'S OFFICE,M,12:04 AM,Incomplete,,,"CIZMADIA, JOSH J"
100212,3/24/16,HUXLEY POLICE DEPARTMENT,F,9:39 PM,0.15,0.148,,"COWDEN, MEAGAN M"
100199,3/24/16,STORY COUNTY SHERIFF'S OFFICE,M,7:05 AM,0,0,,"SCHMITZ, JAMIE"
149606,3/23/16,AMES PD,M,3:28 AM,0.121,0.121,,"JOHNSEN, DON"
100203,3/23/16,ISU - POLICE DIVISION,F,2:21 AM,0.164,0.164,,"PETERSON, DAVID R"
100203,3/21/16,ISU - POLICE DIVISION,M,2:31 AM,0.109,0.109,,"MEENAGH, RYAN J"
100199,3/20/16,STORY COUNTY SHERIFF'S OFFICE,M,6:29 AM,0.194,0.194,,"SCHULTZ, KYLE D"
100199,3/20/16,STORY COUNTY SHERIFF'S OFFICE,M,6:20 AM,Incomplete,,,"SCHULTZ, KYLE D"
149606,3/20/16,AMES PD,M,2:50 AM,0,0,,"MCPHERSON, BROOK"
149606,3/20/16,AMES PD,M,2:31 AM,0.167,0.166,,"ROPP, HEATH"
149606,3/19/16,AMES POLICE DEPARTMENT,M,4:11 AM,0.167,0.166,,"ROPP, HEATH W"
149606,3/19/16,AMES POLICE DEPARTMENT,M,3:41 AM,0.141,0.14,,"JOHNSEN, DON"
100199,3/19/16,STORY COUNTY SHERIFF'S OFFICE,M,2:36 AM,0.129,0.129,,"BOECKMAN, ANDREW J"
100199,3/19/16,STORY COUNTY SHERIFF'S OFFICE,M,2:26 AM,Incomplete,,,"BOECKMAN, ANDREW J"
100199,3/19/16,STORY COUNTY SHERIFF'S OFFICE,M,2:07 AM,Incomplete,,,"HOFFMAN, ALEX J"
100199,3/19/16,STORY COUNTY SHERIFF'S OFFICE,F,1:49 AM,0.174,0.173,,"SCHMITZ, JAMIE"
100199,3/18/16,STORY COUNTY SHERIFF'S OFFICE,F,3:49 AM,0.135,0.135,,"CIZMADIA, JOSH J"
149606,3/18/16,AMES POLICE DEPARTMENT,F,2:31 AM,0.225,0.224,,"ACCOLA, DEREK G"
149606,3/18/16,AMES POLICE DEPARTMENT,F,2:27 AM,,,Standard Out of Range,"ACCOLA, DEREK G"
149606,3/17/16,AMES POLICE DEPARTMENT,M,3:05 AM,0.124,0.124,,"PHANCHANTRAURAI, DILOK"
100199,3/14/16,STORY COUNTY SHERIFF'S OFFICE,M,10:52 PM,Refused,,,"SINK, BRETT R"
100212,3/14/16,HUXLEY PD,M,9:55 PM,0.114,0.114,,"MARCHESANO, JOSEPH M"
149606,3/14/16,AMES POLICE DEPARTMENT,M,1:02 AM,0.224,0.224,,"PHANCHANTRAURAI, DILOK"
100199,3/12/16,STORY COUNTY SHERIFF'S OFFICE,M,3:03 AM,0.118,0.117,,"BOWMAN, HOLLY L"
100199,3/12/16,STORY COUNTY SHERIFF'S OFFICE,M,1:37 AM,0,0,,"CIZMADIA, JOSH J"
100199,3/12/16,STORY COUNTY SHERIFF'S OFFICE,M,12:26 AM,0.156,0.155,,"SPENCER, JERRY M"
149606,3/11/16,AMES PD,F,2:58 AM,0.144,0.144,,"ROPP, HEATH"
149606,3/11/16,AMES PD,F,2:13 AM,0.188,0.188,,"HERTZ, CLINT"
100199,3/8/16,STORY COUNTY SHERIFF'S OFFICE,M,12:56 PM,0,0,,"SPRINGER, KELLI J"
149606,3/6/16,AMES POLICE DEPARTMENT,M,8:08 PM,0.117,0.116,,"LOVIG, CHAD A"
100212,3/6/16,HUXLEY PD,M,3:59 PM,0,0,,"MARCHESANO, JOSEPH M"
149606,3/6/16,AMES PD,F,3:41 AM,0.158,0.157,,"MCPHERSON, BROOK"
149606,3/6/16,AMES PD,F,3:30 AM,Incomplete,,,"MCPHERSON, BROOK"
149606,3/6/16,AMES PD,M,1:52 AM,0.154,0.154,,"JOHNSEN, DON"
100203,3/5/16,ISU - POLICE DIVISION,M,10:21 PM,0.07,0.07,,"VANDER ZWAAG, JOSHUA J"
149606,3/5/16,AMES PD,M,9:47 PM,,,Standard Out of Range,"VANDER ZWAAG, JOSH"
100199,3/5/16,STORY COUNTY SHERIFF'S OFFICE,M,2:43 AM,0.192,0.191,,"HOCHBERGER, NICHOLAS J"
100199,3/4/16,STORY COUNTY SHERIFF'S OFFICE,M,9:41 PM,0.16,0.16,,"BEAN, SETH A"
100203,3/4/16,ISU - POLICE DIVISION,M,2:50 AM,0,0,,"VARNER, KEITH D"
100199,3/4/16,STORY COUNTY SHERIFF'S OFFICE,M,2:11 AM,0,0,,"CIZMADIA, JOSH J"
100203,3/4/16,ISU - POLICE DIVISION,M,2:04 AM,0.097,0.097,,"MEENAGH, RYAN J"
100199,3/3/16,STORY COUNTY SHERIFF'S OFFICE,F,2:48 AM,0,0,,"CIZMADIA, JOSH J"
100199,3/1/16,STORY COUNTY SHERIFF'S OFFICE,M,2:11 AM,0.101,0.1,,"HOCHBERGER, NICHOLAS J"
100199,2/29/16,STORY COUNTY SHERIFF'S OFFICE,M,1:49 AM,0.097,0.096,,"ROSEN, CHRISTINE E"
100199,2/27/16,STORY COUNTY SHERIFF'S OFFICE,M,4:25 AM,0,0,,"CIZMADIA, JOSH J"
149606,2/27/16,AMES PD,M,3:26 AM,0.156,0.154,,"EATON, JASON"
100203,2/27/16,ISU - POLICE DIVISION,F,3:09 AM,0.071,0.071,,"MEENAGH, RYAN J"
149606,2/26/16,AMES PD,M,9:55 PM,0.235,0.234,,"EATON, JASON"
149606,2/26/16,AMES PD,F,8:27 AM,0.127,0.126,,"RIVERA, NATHAN"
100203,2/26/16,ISU - POLICE DIVISION,F,2:51 AM,0.183,0.183,,"MEENAGH, RYAN J"
149606,2/24/16,AMES PD,F,9:59 PM,0.164,0.164,,"HAUGE, RYAN"
100199,2/23/16,STORY COUNTY SHERIFF'S OFFICE,F,11:17 PM,0.108,0.107,,"BEAN, SETH A"
100199,2/22/16,STORY COUNTY SHERIFF'S OFFICE,M,2:34 AM,0.135,0.134,,"HOCHBERGER, NICHOLAS J"
100199,2/22/16,STORY COUNTY SHERIFF'S OFFICE,M,1:59 AM,Incomplete,,,"HOCHBERGER, NICHOLAS J"
100203,2/21/16,ISU - POLICE DIVISION,F,3:12 AM,0.117,0.116,,"MEENAGH, RYAN J"
100199,2/21/16,STORY COUNTY SHERIFF'S OFFICE,M,12:30 AM,0.133,0.132,,"SCHMITZ, JAMIE"
100199,2/21/16,STORY COUNTY SHERIFF'S OFFICE,M,12:23 AM,Incomplete,,,"SCHMITZ, JAMIE"
100199,2/20/16,STORY COUNTY SHERIFF'S OFFICE,M,5:22 AM,0.105,0.105,,"SPRINGER, KELLI J"
100203,2/20/16,ISU - POLICE DIVISION,M,2:23 AM,0.123,0.122,,"MEENAGH, RYAN J"
100199,2/20/16,STORY COUNTY SHERIFF'S OFFICE,M,2:00 AM,0.113,0.113,,"SCHMITZ, JAMIE R"
149606,2/16/16,AMES PD,F,2:30 AM,0.187,0.187,,"GEIL, DARREN"
100199,2/15/16,STORY COUNTY SHERIFF'S OFFICE,F,3:09 PM,0.123,0.123,,"SCHNATHORST, D"
100199,2/14/16,STORY COUNTY SHERIFF'S OFFICE,F,5:12 PM,0.159,0.158,,"MARCHESANO, JOE"
149606,2/14/16,AMES PD,M,3:23 PM,0.195,0.195,,"SAMMS, HARRY"
100203,2/13/16,ISU - POLICE DIVISION,F,3:36 AM,0.182,0.181,,"VARNER, KEITH D"
149606,2/13/16,AMES POLICE DEPARTMENT,M,2:41 AM,0.069,0.069,,"EATON, J"
100199,2/12/16,STORY COUNTY SHERIFF'S OFFICE,M,4:50 AM,0.135,0.134,,"DEMAREST, DUSTIN J"
100199,2/7/16,STORY COUNTY SHERIFF'S OFFICE,M,1:13 AM,Refused,,,"CIZMADIA, JOSH J"
100203,2/7/16,ISU - POLICE DIVISION,M,12:44 AM,0.172,0.172,,"MEENAGH, RYAN J"
100199,2/6/16,STORY COUNTY SHERIFF'S OFFICE,M,4:24 AM,0.101,0.1,,"MEENAGH, RYAN J"
100203,2/6/16,ISU - POLICE DIVISION,M,2:29 AM,0.165,0.164,,"MEENAGH, RYAN J"
100203,2/5/16,ISU - POLICE DIVISION,M,2:41 AM,0.105,0.103,,"GREENE, NATASHA D"
100203,2/1/16,ISU - POLICE DIVISION,M,2:03 AM,0.087,0.087,,"VARNER, KEITH D"
100199,1/31/16,STORY COUNTY SHERIFF'S OFFICE,M,2:12 AM,0.207,0.206,,"BOECKMAN, ANDREW J"
100199,1/30/16,STORY COUNTY SHERIFF'S OFFICE,M,6:53 PM,0.176,0.176,,"MARCHESANO, JOE"
149606,1/30/16,AMES PD,M,3:44 AM,0.153,0.152,,"SPOON, STEVE"
100212,1/30/16,HUXLEY POLICE DEPARTMENT,F,2:57 AM,0.158,0.157,,"ALBAUGH, NATHAN S"
100199,1/30/16,STORY COUNTY SHERIFF'S OFFICE,M,2:56 AM,0.071,0.071,,"HUTTON, RYAN T"
100203,1/28/16,ISUPD,M,4:12 AM,0.102,0.102,,"VARNER, KEITH"
100199,1/27/16,STORY COUNTY SHERIFF'S OFFICE,M,8:14 PM,0.142,0.142,,"BARTOS, MATTHEW B"
100199,1/27/16,STORY COUNTY SHERIFF'S OFFICE,M,8:13 PM,,,Ambient Fail,"BARTOS, MATTHEW B"
100199,1/27/16,STORY COUNTY SHERIFF'S OFFICE,M,8:04 PM,Incomplete,,,"BARTOS, MATTHEW B"
149606,1/24/16,AMES PD,M,3:01 AM,0.144,0.144,,"JUNIOR, VINCENT"
100199,1/24/16,STORY COUNTY SHERIFF'S OFFICE,F,1:38 AM,0.137,0.136,,"BOECKMAN, ANDREW J"
100199,1/24/16,STORY COUNTY SHERIFF'S OFFICE,M,12:30 AM,0,0,,"CIZMADIA, JOSH J"
100199,1/23/16,STORY COUNTY SHERIFF'S OFFICE,M,4:22 AM,0.119,0.119,,"CIZMADIA, JOSH J"
100203,1/23/16,ISU - POLICE DIVISION,M,2:37 AM,0.062,0.062,,"VARNER, KEITH D"
100203,1/22/16,ISU - POLICE DIVISION,M,2:37 AM,0.206,0.206,,"SPADA, JESSICA M"
149606,1/19/16,AMES POLICE DEPARTMENT,M,4:08 AM,0.064,0.064,,"HOCHBERGER, NICHOLAS J"
100199,1/17/16,STORY COUNTY SHERIFF'S OFFICE,M,7:34 PM,0,0,,"SPRINGER, KELLI J"
100203,1/17/16,ISU - POLICE DIVISION,M,5:12 AM,0.085,0.084,,"VARNER, KEITH D"
100203,1/17/16,ISU - POLICE DIVISION,F,2:44 AM,0.157,0.157,,"BELL, ALLISON M"
100199,1/17/16,STORY COUNTY SHERIFF'S OFFICE,M,12:56 AM,0.2,0.199,,"SCHULTZ, KYLE D"
100199,1/16/16,STORY COUNTY JAIL,M,8:36 AM,0.124,0.124,,"FISCHELS, A"
149606,1/16/16,AMES PD,M,12:29 AM,0.06,0.06,,"VANDER ZWAAG, JOSH"
100203,1/15/16,ISU - POLICE DIVISION,F,3:02 AM,0.087,0.085,,"VARNER, KEITH D"
100203,1/15/16,ISU - POLICE DIVISION,M,2:55 AM,0.094,0.095,,"HICKSS, DOUG E"
100199,1/14/16,STORY COUNTY SHERIFF'S OFFICE,M,4:26 AM,0.144,0.143,,"SCHMITZ, JAMIE"
100203,1/14/16,ISU - POLICE DIVISION,F,2:33 AM,0.144,0.143,,"HICKS, DOUG E"
149606,1/11/16,AMES POLICE DEPARTMENT,M,1:28 AM,0.233,0.232,,"PHANCHANTRAURAI, DILOK"
100199,1/10/16,STORY COUNTY SHERIFF'S OFFICE,M,4:20 AM,Refused,,,"HOCHBERGER, NICHOLAS J"
149606,1/10/16,AMES POLICE DEPARTMENT,M,2:00 AM,0.116,0.116,,"PHANCHANTRAURAI, DILOK"
149606,1/10/16,AMES POLICE DEPARTMENT,M,1:57 AM,,,Standard Out of Range,"PHANCHANTRAURAI, DILOK"
100199,1/9/16,STORY COUNTY SHERIFF'S OFFICE,M,8:24 PM,0.181,0.181,,"BEAN, SETH A"
100199,1/9/16,STORY COUNTY SHERIFF'S OFFICE,M,8:01 PM,0.203,0.202,,"BARTOS, MATTHEW B"
100199,1/9/16,STORY COUNTY SHERIFF'S OFFICE,F,2:24 AM,0.127,0.126,,"CIZMADIA, JOSH J"
100203,1/9/16,ISU - POLICE DIVISION,M,1:36 AM,0.131,0.13,,"SPADA, JESSICA M"
100199,1/9/16,STORY COUNTY SHERIFF'S OFFICE,M,12:10 AM,Refused,,,"SCHULTZ, KYLE D"
149606,1/8/16,AMES PD,F,2:52 AM,0.16,0.159,,"JOHNSEN, DON"
100203,1/7/16,ISU - POLICE DIVISION,F,2:28 AM,0,0,,"GREENE, NATASHA D"
149606,1/7/16,AMES PD,M,1:48 AM,0.139,0.138,,"GEIL, DARREN"
100203,1/7/16,ISU - POLICE DIVISION,F,1:24 AM,Incomplete,,,"GREENE, NATASHA D"
100199,1/6/16,STORY COUNTY SHERIFF'S OFFICE,M,3:53 AM,0.169,0.169,,"SCHULTZ, KYLE D"
149606,1/5/16,AMES PD,M,5:35 PM,0.153,0.153,,"CLEWELL, SCOTT"
149606,1/4/16,AMES POLICE DEPARTMENT,M,2:46 AM,Refused,,,"ACCOLA, DEREK G"
149606,1/4/16,AMES POLICE DEPARTMENT,M,2:38 AM,Incomplete,,,"ACCOLA, DEREK G"
100199,1/1/16,STORY COUNTY SHERIFF'S OFFICE,F,4:47 AM,0.13,0.13,,"SCHULTZ, KYLE D"
100199,1/1/16,STORY COUNTY SHERIFF'S OFFICE,M,2:23 AM,0.148,0.147,,"SINK, BRETT R"
100203,1/1/16,ISU - POLICE DIVISION,F,1:24 AM,0.047,0.047,,"SPADA, JESSICA M"
100199,1/1/16,STORY COUNTY SHERIFF'S OFFICE,M,12:27 AM,0.128,0.127,,"BEAN, SETH A"
