InstrumentID,Date,Location,Gender,Time,Res1,Res2,Status,Officer
100199,8/30/13,STORY COUNTY SHERIFF'S OFFICE,M,10:32 PM,0.145,0.144,,"SCOTT, JEFF D"
100199,8/30/13,STORY COUNTY SHERIFF'S OFFICE,F,5:47 PM,0.018,0.018,,"SPENCER, JERRY M"
100203,8/30/13,ISU - POLICE DIVISION,M,3:42 AM,0.116,0.115,,"HICKS, DOUG E"
100203,8/30/13,ISU - POLICE DIVISION,M,1:37 AM,0.094,0.094,,"PETERSON, DAVID R"
100199,8/29/13,STORY COUNTY SHERIFF'S OFFICE,M,11:46 PM,0.155,0.154,,"KOCH, CHAD R"
100203,8/27/13,ISU - POLICE DIVISION,M,2:59 AM,0.219,0.219,,"BURROWS, CHRIS"
100203,8/25/13,ISU - POLICE DIVISION,M,5:31 AM,0.08,0.08,,"OCHOA, EMORY L"
100203,8/25/13,ISU - POLICE DIVISION,M,4:28 AM,0.083,0.083,,"VARNER, KEITH D"
100203,8/25/13,ISU - POLICE DIVISION,M,3:37 AM,0.147,0.146,,"HICKS, DOUG E"
100203,8/25/13,ISU - POLICE DIVISION,F,3:18 AM,0.137,0.135,,"JOHNSEN, DON"
100203,8/25/13,ISU - POLICE DIVISION,M,1:10 AM,0.187,0.186,,"JUNIOR, VINCENT C"
100203,8/24/13,ISU PD,M,10:41 PM,0,0,,"CHRISTENSEN, LIEF"
100199,8/24/13,STORY COUNTY SHERIFF'S OFFICE,F,9:19 PM,0.138,0.137,,"HOCHBERGER, NICHOLAS J"
100203,8/24/13,ISU - POLICE DIVISION,F,4:13 AM,0.039,0.038,,"OCHOA, EMORY L"
100199,8/24/13,STORY COUNTY SHERIFF'S OFFICE,M,3:17 AM,Refused,,,"BOECKMAN, ANDY J"
100199,8/24/13,STORY COUNTY SHERIFF'S OFFICE,F,2:48 AM,0.088,0.087,,"CIZMADIA, JOSH J"
100203,8/24/13,ISU - POLICE DIVISION,F,2:28 AM,0.095,0.095,,"MEENAGH, RYAN J"
100203,8/24/13,ISU - POLICE DIVISION,M,12:59 AM,0.089,0.089,,"HICKS, DOUG E"
100199,8/23/13,STORY CO. JAIL,M,9:25 PM,0.122,0.121,,"UNDERWOOD, T"
100203,8/23/13,ISU - POLICE DIVISION,M,4:15 AM,0.106,0.106,,"OCHOA, EMORY L"
100203,8/23/13,ISU - POLICE DIVISION,F,3:00 AM,0.127,0.126,,"DEUTMEYER, ZACHARY M"
100203,8/23/13,ISU - POLICE DIVISION,F,2:50 AM,0.103,0.102,,"OCHOA, EMORY L"
100203,8/23/13,ISU - POLICE DIVISION,M,12:41 AM,0.046,0.045,,"HICKS, DOUG E"
100199,8/22/13,STORY COUNTY SHERIFF'S OFFICE,M,10:09 PM,0.217,0.216,,"HOCHBERGER, NICHOLAS J"
100203,8/22/13,ISU - POLICE DIVISION,F,3:49 AM,0.129,0.127,,"OCHOA, EMORY L"
100203,8/22/13,ISU - POLICE DIVISION,F,3:42 AM,,,Blank Error,"OCHOA, EMORY L"
100199,8/21/13,STORY COUNTY SHERIFF'S OFFICE,M,2:39 AM,0.192,0.191,,"CIZMADIA, JOSH J"
100199,8/20/13,STORY COUNTY SHERIFF'S OFFICE,M,10:05 PM,0.235,0.234,,"JOHNSON, DAVID M"
100199,8/20/13,STORY COUNTY SHERIFF'S OFFICE,F,8:57 AM,0,0,,"QUINN, ELIZABETH C"
100203,8/20/13,ISU - POLICE DIVISION,M,3:37 AM,0.076,0.076,,"KOTHMANN, CULLEN A"
100203,8/18/13,ISU - POLICE DIVISION,F,3:18 AM,0.077,0.077,,"HICKS, DOUG D"
100203,8/18/13,ISU - POLICE DIVISION,F,3:10 AM,Incomplete,,,"HICKS, DOUG D"
100203,8/18/13,ISU - POLICE DIVISION,F,2:08 AM,0.049,0.048,,"BURROWS, CHRIS"
100199,8/17/13,STORY COUNTY JAIL,M,10:53 PM,0.141,0.14,,"MOSES, B"
100203,8/17/13,ISU - POLICE DIVISION,F,6:04 AM,0.131,0.13,,"JUNIOR, VINCENT C"
100203,8/17/13,ISU - POLICE DIVISION,M,4:44 AM,0.077,0.076,,"MEENAGH, RYAN J"
100203,8/17/13,ISU - POLICE DIVISION,M,2:42 AM,0.159,0.158,,"HOWARD, SETH A"
100203,8/17/13,ISU - POLICE DIVISION,M,2:24 AM,0.06,0.059,,"HICKS, DOUG E"
100203,8/17/13,ISU - POLICE DIVISION,F,2:13 AM,0.193,0.192,,"MEENAGH, RYAN J"
100203,8/17/13,ISU - POLICE DIVISION,M,12:51 AM,0.178,0.177,,"EATON, J"
100199,8/16/13,INSTRUMENT LOCATION,M,11:26 PM,0.126,0.126,,"SWIGART, C"
100203,8/16/13,ISU POLICE,F,4:10 AM,0.116,0.115,,"PETERSON, DAVID R"
100203,8/16/13,ISU - POLICE DIVISION,F,3:11 AM,0.134,0.134,,"OCHOA, EMORY L"
100203,8/16/13,ISU POLICE,M,1:40 AM,0.184,0.184,,"PETERSON, DAVID R"
100203,8/15/13,ISU ARMORY,M,9:20 PM,0.168,0.167,,"OLEJNIK, BEN"
100203,8/15/13,ISU - POLICE DIVISION,M,3:46 AM,0.084,0.084,,"OCHOA, EMORY L"
100199,8/15/13,STORY COUNTY SHERIFF'S OFFICE,F,2:36 AM,0.176,0.175,,"GRIMM, JOSHUA A"
100203,8/15/13,ISU - POLICE DIVISION,M,1:49 AM,0.019,0.019,,"OCHOA, EMORY L"
100199,8/14/13,STORY COUNTY SHERIFF'S OFFICE,M,1:46 PM,0,0,,"QUINN, ELIZABETH C"
100199,8/11/13,STORY COUNTY SHERIFF'S OFFICE,F,4:03 AM,0.142,0.142,,"CIZMADIA, JOSH J"
100203,8/11/13,ISU POLICE,M,3:46 AM,0.17,0.169,,"BURROWS, CHRIS"
100203,8/10/13,ISU - POLICE DIVISION,F,4:14 PM,0,0,,"MCPHERSON, ADAM D"
100199,8/10/13,STORY COUNTY SHERIFF'S OFFICE,M,1:22 PM,0.161,0.16,,"JOHNSON, ADRIANNE L"
100203,8/10/13,ISU - POLICE DIVISION,M,5:14 AM,0.088,0.087,,"JUNIOR, VINCENT C"
100203,8/10/13,ISUPD,M,3:07 AM,0.056,0.056,,"VARNER, KEITH"
100203,8/10/13,ISU - POLICE DIVISION,F,2:10 AM,0.114,0.114,,"BURROWS, CHRIS"
100199,8/10/13,STORY COUNTY SHERIFF'S OFFICE,M,1:57 AM,0.159,0.158,,"BOECKMAN, ANDY J"
100199,8/10/13,STORY COUNTY SHERIFF'S OFFICE,M,12:16 AM,0.14,0.139,,"CHRISTIAN, ADAM J"
100199,8/9/13,STORY COUNTY SHERIFF'S OFFICE,M,6:30 PM,0.26,0.259,,"SWIGART, C"
100203,8/8/13,ISUPD,F,2:38 AM,0.115,0.114,,"VARNER, KEITH"
100203,8/7/13,ISU - POLICE DIVISION,F,2:32 AM,0.118,0.117,,"OCHOA, EMORY L"
100203,8/6/13,"ARMORY, AMES IA",F,3:10 AM,0.091,0.091,,"OCHOA, EMORY"
100199,8/5/13,STORY COUNTY SHERIFF'S OFFICE,M,3:18 AM,0,0,,"COMBS, DILLON C"
100199,8/5/13,STORY COUNTY SHERIFF'S OFFICE,M,3:09 AM,0.184,0.183,,"CIZMADIA, JOSH J"
100203,8/4/13,"ARMORY, AMES IA",M,4:32 AM,0.22,0.22,,"OCHOA, EMORY"
100203,8/4/13,ISUPD,M,3:39 AM,0.071,0.071,,"VARNER, KEITH"
100203,8/4/13,ISUPD,M,1:39 AM,0.04,0.04,,"VARNER, KEITH"
100199,8/3/13,STORY COUNTY SHERIFF'S OFFICE,M,3:10 AM,0.131,0.13,,"CIZMADIA, JOSH J"
100199,8/3/13,STORY COUNTY SHERIFF'S OFFICE,M,1:29 AM,0.151,0.15,,"NAVRATIL, JOEL D"
100199,8/3/13,STORY COUNTY SHERIFF'S OFFICE,M,1:21 AM,Incomplete,,,"NAVRATIL, JOEL D"
100203,8/2/13,ISU - POLICE DIVISION,M,2:53 AM,0.211,0.21,,"GEIL, DARREN A"
100212,7/31/13,HUXLEY POLICE DEPARTMENT,M,10:30 AM,0,0,,"THOMPSON, DAVID L"
100203,7/30/13,ISU - POLICE DIVISION,F,2:44 PM,0.197,0.196,,"METCALFE, ANDREW G"
100199,7/30/13,STORY COUNTY SHERIFF'S OFFICE,F,2:53 AM,0.01,0.009,,"SCHULTZ, KYLE D"
100203,7/30/13,ISU - POLICE DIVISION,M,1:09 AM,0.127,0.126,,"OOCHOA, EMORY L"
100203,7/29/13,ISU - POLICE DIVISION,F,11:59 PM,0.059,0.059,,"DEUTMEYER, ZACHARY M"
100203,7/29/13,ISU - POLICE DIVISION,M,9:00 PM,0.128,0.127,,"ROZEBOOM, AMBER L"
100199,7/29/13,STORY CO LEC,F,8:02 AM,0.087,0.087,,"HOVE, H"
100199,7/28/13,STORY COUNTY SHERIFF'S OFFICE,M,7:08 PM,0.074,0.073,,"HOCHBERGER, NICHOLAS J"
100199,7/27/13,STORY COUNTY SHERIFF'S OFFICE,M,8:17 PM,0.102,0.102,,"CHRISTIAN, ADAM J"
100199,7/27/13,STORY COUNTY SHERIFF'S OFFICE,M,3:59 AM,0.026,0.025,,"BOECKMAN, ANDY J"
100203,7/27/13,ISU - POLICE DIVISION,M,3:21 AM,0.102,0.101,,"MEENAGH, RYAN J"
100199,7/27/13,STORY COUNTY SHERIFF'S OFFICE,M,2:54 AM,Refused,,,"GRIMM, JOSH A"
100199,7/26/13,STORY COUNTY SHERIFF'S OFFICE,F,9:53 PM,0.212,0.211,,"CALE, HILLARY K"
100199,7/26/13,STORY COUNTY SHERIFF'S OFFICE,M,9:14 PM,Refused,,,"CHRISTIAN, ADAM J"
100199,7/26/13,STORY COUNTY SHERIFF'S OFFICE,M,12:35 PM,0,0,,"QUINN, ELIZABETH C"
100203,7/26/13,ISU - POLICE DIVISION,M,5:19 AM,0.084,0.084,,"JOHNSEN, DONALD"
100203,7/26/13,"ARMORY, AMES IA",M,3:50 AM,0.171,0.17,,"OCHOA, EMORY"
100203,7/26/13,ISU - POLICE DIVISION,F,3:30 AM,0.183,0.183,,"HAUGE, RYAN D"
100203,7/24/13,ISU - POLICE DIVISION,F,4:18 AM,0.161,0.16,,"VARNER, KEITH D"
100203,7/22/13,ISU - POLICE DIVISION,M,10:25 PM,0.19,0.19,,"ROPP, HEATH W"
100199,7/21/13,STORY COUNTY SHERIFF'S OFFICE,F,3:45 AM,0.1,0.098,,"NAVRATIL, JOEL D"
100203,7/21/13,ISU - POLICE DIVISION,M,3:38 AM,0.106,0.106,,"OCHOA, EMORY L"
100203,7/21/13,ISU - POLICE DIVISION,M,2:15 AM,0.149,0.148,,"BRINKLEY, JEFF A"
100199,7/20/13,STORY COUNTY SHERIFF'S OFFICE,F,11:48 PM,Refused,,,"UNDERWOOD, TYSON N"
100203,7/20/13,ISU - POLICE DIVISION,F,10:14 PM,0.098,0.098,,"BRINKLEY, JEFF A"
100199,7/20/13,STORY COUNTY SHERIFF'S OFFICE,M,7:59 PM,0.035,0.035,,"JOHNSON, DAVID M"
100203,7/20/13,ISU - POLICE DIVISION,F,4:36 AM,0,0,,"OCHOA, EMORY L"
100203,7/20/13,ISUPD,M,3:43 AM,0.078,0.078,,"HICKS, DOUG"
100199,7/20/13,STORY COUNTY SHERIFF'S OFFICE,M,3:03 AM,Refused,,,"GRIMM, JOSH A"
100212,7/19/13,HUXLEY PD,M,9:23 PM,0.141,0.141,,"MARCHESANO, JOSEPH M"
100203,7/19/13,ISU - POLICE DIVISION,F,3:37 AM,0.199,0.198,,"EATON, JASON"
100203,7/19/13,ISU - POLICE DIVISION,F,3:15 AM,0.144,0.143,,"OCHOA, EMORY L"
100203,7/19/13,ISU - POLICE DIVISION,M,3:08 AM,0.132,0.132,,"BURROWS, CHRIS"
100203,7/18/13,ISU - POLICE DIVISION,F,3:30 AM,0.042,0.042,,"OCHOA, EMORY L"
100199,7/16/13,STORY COUNTY SHERIFF'S OFFICE,M,3:56 AM,0.157,0.156,,"NAVRATIL, JOEL D"
100203,7/16/13,ISU - POLICE DIVISION,F,2:37 AM,0,0,,"JUNIOR, VINCENT C"
100203,7/14/13,IOWA STATE UNIVERSITY POLICE,M,3:46 AM,0.139,0.14,,"RIEDER, JASON"
100203,7/14/13,IOWA STATE UNIVERSITY POLICE,F,1:04 AM,0.045,0.045,,"RIEDER, JASON"
100203,7/13/13,ISU - POLICE DIVISION,M,2:44 AM,0.173,0.172,,"OBRYAN, PATRICK L"
100199,7/13/13,STORY COUNTY SHERIFF'S OFFICE,F,1:41 AM,0.158,0.157,,"BOECKMAN, ANDY J"
100203,7/13/13,ISUPD,M,1:39 AM,0.134,0.134,,"VARNER, KEITH"
100203,7/13/13,ISU - POLICE DIVISION,M,1:09 AM,0.299,0.297,,"GEIL, DARREN A"
100203,7/13/13,ISU - POLICE DIVISION,M,12:03 AM,0.171,0.171,,"HAUGE, RYAN D"
100203,7/12/13,ISU - POLICE DIVISION,M,4:32 AM,0.091,0.091,,"JOHNSEN, DON"
100203,7/12/13,ISU - POLICE DIVISION,F,2:00 AM,0.099,0.099,,"OCHOA, EMORY L"
100203,7/11/13,ISU - POLICE DIVISION,F,5:49 PM,Refused,,,"VANDER ZWAAG, JOSHUA J"
100199,7/11/13,STORY COUNTY SHERIFF'S OFFICE,M,3:23 AM,0,0,,"CIZMAIDA, JOSH J"
100203,7/11/13,IOWA STATE UNIVERSITY POLICE,M,2:52 AM,0.158,0.158,,"BURROWS, CHRIS"
100199,7/11/13,STORY COUNTY SHERIFF'S OFFICE,F,1:46 AM,0.164,0.162,,"NAVRATIL, JOEL D"
100203,7/10/13,ISU - POLICE DIVISION,F,7:59 PM,0.164,0.164,,"BARNEY, JOHN E"
100203,7/10/13,ISUPD,M,2:40 AM,0.11,0.109,,"VARNER, KEITH"
100203,7/10/13,ISU - POLICE DIVISION,M,1:03 AM,0.13,0.129,,"OCHOA, EMORY L"
100203,7/9/13,ISU - POLICE DIVISION,F,3:17 AM,0.121,0.12,,"HAUGE, RYAN D"
100203,7/8/13,ISU - POLICE DIVISION,M,1:54 AM,0.169,0.169,,"EATON, JASON"
100203,7/8/13,ISU - POLICE DIVISION,M,1:31 AM,Invalid,,,"EATON, JASON"
100203,7/7/13,ISU - POLICE DIVISION,F,3:55 AM,0.124,0.124,,"HICKS, DOUG E"
100203,7/7/13,ISU - POLICE DIVISION,F,3:18 AM,0.12,0.119,,"OCHOA, EMORY L"
100203,7/7/13,ISU - POLICE DIVISION,F,3:16 AM,,,Pump Error,"OCHOA, EMORY L"
100203,7/7/13,ISU - POLICE DIVISION,F,12:36 AM,0.031,0.03,,"OCHOA, EMORY L"
100203,7/6/13,ISU - POLICE DIVISION,M,2:26 AM,0,0,,"OCHOA, EMORY L"
100203,7/5/13,ISU - POLICE DIVISION,M,2:35 AM,0.168,0.167,,"HICKS, DOUG E"
100203,7/5/13,ISU - POLICE DIVISION,M,12:51 AM,0.117,0.116,,"OCHOA, EMORY L"
100203,7/3/13,ISU - POLICE DIVISION,M,2:10 AM,0.066,0.066,,"OCHOA, EMORY L"
100203,7/2/13,ISU - POLICE DIVISION,,1:25 AM,0,0,,"OCHOA, EMORY L"
100199,7/1/13,STORY COUNTY SHERIFF'S OFFICE,M,5:03 PM,0,0,,"CIZMADIA, JOSH J"
100203,6/30/13,ISU - POLICE DIVISION,F,5:30 AM,0.303,0.302,,"OBRYAN, PATRICK L"
100212,6/30/13,HUXLEY POLICE DEPARTMENT,M,5:24 AM,0.123,0.123,,"COWDEN, MEAGAN M"
100203,6/30/13,ISU - POLICE DIVISION,F,3:30 AM,0.133,0.133,,"JUNIOR, VINCENT C"
100199,6/30/13,STORY COUNTY SHERIFF'S OFFICE,F,3:05 AM,0.113,0.112,,"GRIMM, JOSH A"
100203,6/29/13,ISU POLICE DEPT,M,1:42 AM,0.209,0.208,,"BURROWS, CHRIS"
100203,6/27/13,ISU - POLICE DIVISION,M,11:50 PM,0,0,,"OCHOA, EMORY L"
100203,6/26/13,ISU - POLICE DIVISION,F,3:28 AM,0.115,0.115,,"KOTHMANN, CULLEN A"
100203,6/26/13,ISU POLICE DEPARTMENT,F,3:07 AM,0.104,0.104,,"BURROWS, CHRIS"
100203,6/25/13,ISU POLICE DEPT,F,4:35 AM,0.103,0.103,,"BURROWS, CHRIS"
100199,6/24/13,STORY COUNTY SHERIFF'S OFFICE,M,3:17 PM,0.153,0.153,,"JOHNSON, DAVID M"
100203,6/24/13,ISU - POLICE DIVISION,M,3:34 AM,0.12,0.12,,"HOCHBERGER, ASHLEY R"
100203,6/23/13,ISU - POLICE DIVISION,M,7:57 PM,0.158,0.157,,"HIPPEN, COLE L"
100199,6/23/13,STORY COUNTY SHERIFF'S OFFICE,M,2:30 AM,0.117,0.117,,"CIZMADIA, JOSH J"
100212,6/23/13,HUXLEY POLICE DEPARTMENT,M,1:54 AM,0.087,0.088,,"COMBS, DILLON C"
100203,6/23/13,ISU - POLICE DIVISION,M,1:32 AM,0.169,0.169,,"JUNIOR, VINCENT C"
100212,6/22/13,HUXLEY POLICE DEPARTMENT,M,2:21 AM,0.06,0.061,,"ALBAUGH, NATHAN S"
100203,6/21/13,ISU - POLICE DIVISION,M,11:46 PM,0,0,,"SPOON, STEVE A"
100203,6/21/13,ISU - POLICE DIVISION,F,7:12 PM,0,0,,"OCHOA, EMORY L"
100203,6/21/13,ISU - POLICE DIVISION,M,4:10 AM,0.176,0.176,,"GEIL, DARREN A"
100203,6/20/13,IOWA STATE UNIVERSITY POLICE,M,8:21 PM,0,0,,"RIEDER, JASON"
100203,6/20/13,ISU - POLICE DIVISION,M,1:49 AM,0.161,0.16,,"DEUTMEYER, ZACHARY M"
100203,6/20/13,ISU - POLICE DIVISION,M,12:06 AM,0.159,0.159,,"HAUGE, RYAN D"
100203,6/16/13,ISU - POLICE DIVISION,F,5:06 AM,0.131,0.13,,"EATON, JASON"
100199,6/16/13,STORY COUNTY SHERIFF'S OFFICE,M,4:56 AM,0.09,0.089,,"NAVRATIL, JOEL D"
100199,6/16/13,STORY COUNTY SHERIFF'S OFFICE,M,4:28 AM,Refused,,,"COWDEN, MEAGAN M"
100203,6/16/13,ISU - POLICE DIVISION,F,2:55 AM,0.19,0.189,,"ROPP, HEATH W"
100199,6/16/13,STORY COUNTY SHERIFF'S OFFICE,F,12:59 AM,0.159,0.158,,"SCHMITZ, JAMIE R"
100199,6/15/13,STORY COUNTY SHERIFF'S OFFICE,F,8:36 PM,0,0,,"JOHNSON, DAVID M"
100203,6/12/13,ISU - POLICE DIVISION,F,1:39 AM,0.169,0.169,,"DEUTMEYER, ZACHARY M"
100199,6/9/13,STORY COUNTY SHERIFF'S OFFICE,M,3:27 AM,Refused,,,"CIZMADIA, JOSH J"
100199,6/9/13,STORY COUNTY SHERIFF'S OFFICE,M,2:24 AM,Refused,,,"BOECKMAN, ANDY J"
100203,6/9/13,ISU - POLICE DIVISION,F,2:00 AM,0.155,0.154,,"ROPP, HEATH"
100199,6/8/13,STORY COUNTY SHERIFF'S OFFICE,M,10:45 PM,0.119,0.118,,"CIZMAIDA, JOSH J"
100199,6/8/13,STORY COUNTY SHERIFF'S OFFICE,F,2:23 AM,0.141,0.14,,"CIZMADIA, JOSH J"
100203,6/8/13,ISU - POLICE DIVISION,M,1:32 AM,0.138,0.138,,"JOHNSEN, DON"
100203,6/7/13,ISU DPS,M,8:50 PM,Incomplete,,,"MEENAGH, RYAN"
100203,6/7/13,ISU - POLICE DIVISION,M,8:41 PM,0,0,,"MEENAGH, RYAN J"
100199,6/7/13,STORY COUNTY SHERIFF'S OFFICE,M,1:34 PM,0,0,,"THOMPSON, DAVID L"
100199,6/7/13,STORY COUNTY SHERIFF'S OFFICE,,1:23 PM,0,0,,"BLESKACEK, JIM"
100203,6/7/13,ISU - POLICE DIVISION,F,12:58 AM,0.1,0.099,,"HAUGE, RYAN D"
100203,6/5/13,ISU - POLICE DIVISION,M,11:14 PM,0.093,0.093,,"OCHOA, EMORY L"
100203,6/5/13,ISU - POLICE DIVISION,,12:22 PM,0,0,,"BLESKACEK, JIM"
100203,6/5/13,ISU - POLICE DIVISION,,12:16 PM,0,0,,"BLESKACEK, JIM"
100212,6/5/13,HUXLEY POLICE DEPARTMENT,,10:57 AM,0,0,,"BLESKACEK, JIM"
100203,6/5/13,ISU - POLICE DIVISION,F,2:22 AM,0.109,0.109,,"HAUGE, RYAN D"
100203,6/5/13,ISU - POLICE DIVISION,F,1:43 AM,Incomplete,,,"HAUGE, RYAN D"
100203,6/4/13,ISU - POLICE DIVISION,M,2:50 AM,0,0,,"KOTHMANN, CULLEN A"
100203,6/4/13,ISU - POLICE DIVISION,M,2:46 AM,,,Pump Error,"KOTHMANN, CULLEN A"
100203,6/2/13,ISU - POLICE DIVISION,F,3:51 AM,0.173,0.172,,"PETERSON, DAVID R"
100199,6/1/13,STORY COUNTY SHERIFF'S OFFICE,M,12:44 AM,0,0,,"CIZMADIA, JOSH J"
100199,6/1/13,STORY COUNTY SHERIFF'S OFFICE,F,12:25 AM,0.124,0.123,,"GRIMM, JOSH A"
100199,5/31/13,STORY COUNTY SHERIFF'S OFFICE,M,10:13 PM,0.24,0.239,,"GRIMM, JOSH A"
100203,5/31/13,ISU - POLICE DIVISION,M,6:17 PM,0.198,0.197,,"VANDER ZWAAG, JOSHUA J"
100199,5/30/13,STORY COUNTY SHERIFF'S OFFICE,M,5:04 AM,0.138,0.137,,"CIZMAIDA, JOSH J"
100199,5/29/13,STORY COUNTY SHERIFF'S OFFICE,M,3:44 PM,Refused,,,"QUINN, ELIZABETH C"
100199,5/29/13,STORY COUNTY SHERIFF'S OFFICE,M,1:22 AM,0.102,0.102,,"CIZMADIA, JOSH J"
100203,5/28/13,ISU - POLICE DIVISION,F,9:01 PM,0.352,0.351,,"BARNEY, JOHN E"
100203,5/27/13,ISU - POLICE DIVISION,F,3:19 AM,0.104,0.104,,"DEUTMEYER, ZACHARY M"
100203,5/27/13,ISU - POLICE DIVISION,M,3:07 AM,0.144,0.143,,"HICKS, DOUG E"
100203,5/26/13,ISU - POLICE DIVISION,M,11:43 PM,0.097,0.096,,"OCHOA, EMORY L"
100199,5/26/13,STORY COUNTY SHERIFF'S OFFICE,M,9:45 PM,Refused,,,"JOHNSON, DAVID M"
100199,5/26/13,STORY COUNTY SHERIFF'S OFFICE,M,2:49 PM,0.074,0.073,,"HOVE, HEATH M"
100199,5/26/13,STORY COUNTY SHERIFF'S OFFICE,M,4:15 AM,Refused,,,"CIZMADIA, JOSH J"
100199,5/26/13,STORY COUNTY SHERIFF'S OFFICE,F,1:10 AM,0.171,0.17,,"CIZMADIA, JOSH J"
100199,5/25/13,STORY COUNTY SHERIFF'S OFFICE,M,4:15 AM,0.098,0.097,,"CHRISTIAN, ADAM J"
100203,5/25/13,ISU - POLICE DIVISION,M,3:44 AM,0.097,0.097,,"PETERSON, DAVID R"
100199,5/25/13,STORY COUNTY SHERIFF'S OFFICE,M,3:24 AM,Refused,,,"ELLIS, LEANNA"
100203,5/25/13,ISU - POLICE DIVISION,M,2:12 AM,0.217,0.216,,"KOTHMANN, CULLEN A"
100203,5/24/13,ISU - POLICE DIVISION,F,8:07 AM,0.116,0.116,,"JUNIOR, VINCENT C"
100203,5/24/13,ISU - POLICE DIVISION,M,1:42 AM,0,0,,"KOTHMANN, CULLEN A"
100203,5/24/13,ISU-POLICE DIVISION,F,12:27 AM,0.136,0.135,,"SPOON, STEVE A"
100199,5/23/13,STORY COUNTY SHERIFF'S OFFICE,M,11:05 AM,0.018,0.018,,"CIZMADIA, JOSH J"
100203,5/20/13,ISU - POLICE DIVISION,M,3:36 AM,0.17,0.169,,"HICKS, DOUG E"
100203,5/19/13,ISU - POLICE DIVISION,M,3:48 PM,0,0,,"ATILANO, TONY D"
100199,5/19/13,STORY COUNTY SHERIFF'S OFFICE,M,6:01 AM,0.16,0.159,,"NAVRATIL, JOEL D"
100203,5/19/13,ISU - POLICE DIVISION,M,4:12 AM,0.075,0.075,,"HOCHBERGER, ASHLEY R"
100203,5/19/13,ISU - POLICE DIVISION,M,4:10 AM,,,Pump Error,"HOCHBERGER, ASHLEY R"
100203,5/19/13,ISU - POLICE DIVISION,M,4:08 AM,,,Pump Error,"HOCHBERGER, ASHLEY R"
100203,5/19/13,ISU - POLICE DIVISION,F,3:06 AM,0.152,0.152,,"SNYDER, ERIC M"
100212,5/18/13,HUXLEY POLICE DEPARTMENT,F,10:32 PM,,,Standard Out of Range,"COWDEN, MEAGAN M"
100203,5/18/13,ISU - POLICE DIVISION,M,10:15 PM,0.175,0.174,,"ROZEBOOM, AMBER L"
100203,5/18/13,ISU POLICE,M,3:29 AM,0.184,0.183,,"PETERSON, DAVID R"
100199,5/18/13,STORY COUNTY SHERIFF'S OFFICE,M,3:20 AM,0.215,0.214,,"SPORLEDER, MATT L"
100199,5/18/13,STORY COUNTY SHERIFF'S OFFICE,M,2:42 AM,0.145,0.144,,"CIZMADIA, JOSH J"
100203,5/16/13,ISU - POLICE DIVISION,M,2:31 AM,0.064,0.063,,"HICKS, DOUG E"
100199,5/15/13,STORY COUNTY SHERIFF'S OFFICE,M,6:45 PM,0.135,0.134,,"HASKIN, BRICE J"
100199,5/14/13,STORY COUNTY SHERIFF'S OFFICE,M,10:50 PM,0,0,,"CIZMADIA, JOSH J"
100203,5/13/13,ISU - POLICE DIVISION,M,8:32 PM,0.108,0.107,,"MEENAGH, RYAN J"
100203,5/12/13,ISU - POLICE DIVISION,M,3:43 AM,0.201,0.201,,"HICKS, DOUG E"
100203,5/12/13,ISU - POLICE DIVISION,M,3:40 AM,,,Standard Out of Range,"HICKS, DOUG E"
100203,5/12/13,ISU - POLICE DIVISION,F,1:04 AM,0.11,0.109,,"HICKS, DOUG E"
100212,5/11/13,HUXLEY POLICE DEPARTMENT,M,2:04 AM,0.103,0.103,,"ALBAUGH, NATHAN S"
100203,5/10/13,ISU - POLICE DIVISION,,2:25 AM,0.156,0.155,,"HOCHBERGER, ASHLEY"
100199,5/10/13,STORY COUNTY SHERIFF'S OFFICE,M,1:31 AM,0.098,0.097,,"NAVRATIL, JOEL D"
100203,5/10/13,ISU PD,M,1:27 AM,0.146,0.145,,"HICKS, DOUG"
100203,5/7/13,ISU - POLICE DIVISION,M,8:47 PM,0.123,0.123,,"HOCHBERGER, NICHOLAS J"
100203,5/7/13,ISU - POLICE DIVISION,M,2:04 AM,0,0,,"HOCHBERGER, ASHLEY"
100212,5/6/13,HUXLEY POLICE DEPARTMENT,M,4:24 PM,0,0,,"THOMPSON, DAVID L"
100199,5/5/13,STORY COUNTY SHERIFF'S OFFICE,M,9:30 PM,0.207,0.208,,"JOHNSON, DAVID M"
100199,5/5/13,STORY COUNTY SHERIFF'S OFFICE,F,4:21 AM,0.136,0.137,,"NAVRATIL, JOEL D"
100203,5/5/13,ISUPD,F,2:51 AM,0.148,0.148,,"VARNER, KEITH"
100199,5/5/13,STORY COUNTY SHERIFF'S OFFICE,M,1:52 AM,0.101,0.102,,"GRIMM, JOSH A"
100203,5/5/13,ISU - POLICE DIVISION,F,12:26 AM,0,0,,"OCHOA, EMORY L"
100203,5/2/13,ISU - POLICE DIVISION,M,2:59 AM,0.089,0.088,,"HICKS, DOUG E"
149606,5/1/13,AMES POLICE DEPARTMENT,,4:32 PM,0,0,,"BLESKACEK, JIM"
100199,4/27/13,STORY COUNTY SHERIFF'S OFFICE,M,5:30 AM,0.1,0.101,,"GRIMM, JOSH A"
100203,4/27/13,ISU - POLICE DIVISION,F,3:47 AM,0.2,0.199,,"STIELER, DANIEL J"
100199,4/27/13,STORY COUNTY SHERIFF'S OFFICE,M,3:18 AM,0.171,0.17,,"COMBS, DILLON C"
