InstrumentID,Date,Location,Gender,Time,Res1,Res2,Status,Officer
149606,5/5/17,AMES POLICE DEPARTMENT,M,7:20 AM,0.199,0.198,,"JOHNSEN, DON"
149606,5/3/17,AMES POLICE DEPARTMENT,M,3:46 PM,0,0,,"MILLS, MARK M"
149606,5/2/17,AMES PD,M,8:15 PM,Incomplete,,,"KOEPPING, MITCHELL"
149606,5/2/17,AMES PD,M,8:08 PM,0.158,0.157,,"KOEPPING, MITCHELL"
100203,4/30/17,ISU - POLICE DIVISION,M,4:45 AM,0.102,0.101,,"BELL, ALLISON M"
100203,4/29/17,ISU - POLICE DIVISION,F,3:17 AM,0.158,0.156,,"PETERSON, DAVID R"
100203,4/29/17,ISU - POLICE DIVISION,M,3:09 AM,0.111,0.11,,"MOOERS, COBY A"
149606,4/29/17,AMES PD,M,3:04 AM,0.091,0.09,,"GEIL, DARREN"
100199,4/24/17,STORY COUNTY SHERIFF'S OFFICE,M,8:53 PM,0.123,0.122,,"CIZMADIA, JOSH J"
100199,4/24/17,STORY COUNTY SHERIFF'S OFFICE,M,8:40 PM,0.129,0.128,,"CIZMADIA, JOSH J"
100199,4/24/17,STORY COUNTY SHERIFF'S OFFICE,M,7:59 PM,Incomplete,,,"CIZMADIA, JOSH J"
100199,4/24/17,STORY COUNTY SHERIFF'S OFFICE,M,7:49 PM,Incomplete,,,"CIZMADIA, JOSH J"
149606,4/23/17,AMES POLICE DEPARTMENT,M,3:46 AM,0.158,0.157,,"EATON, J"
100203,4/23/17,ISU - POLICE DIVISION,,2:06 AM,0.204,0.203,,"PETERSON, DAVID R"
100199,4/23/17,STORY CO SO,M,12:27 AM,0.177,0.176,,"SCHULTZ, KYLE"
149606,4/22/17,AMES POLICE DEPARTMENT,M,7:06 PM,0.073,0.073,,"JUNIOR, VINCENT C"
100203,4/22/17,ISU - POLICE DIVISION,M,2:54 AM,0.122,0.122,,"MEENAGH, RYAN J"
100203,4/22/17,ISU DPS,F,2:38 AM,0.088,0.088,,"OBERENDER, KAMI"
100199,4/21/17,STORY COUNTY SHERIFF'S OFFICE,M,2:19 AM,0.143,0.142,,"BOECKMAN, ANDREW J"
100203,4/21/17,ISU DPS,M,2:10 AM,0.133,0.132,,"MEENAGH, RYAN"
149606,4/20/17,AMES PD,M,3:50 AM,0.148,0.147,,"JOHNSEN, DON"
149606,4/20/17,AMES PD,M,2:33 AM,0.125,0.124,,"GEIL, DARREN"
100203,4/15/17,ISU - POLICE DIVISION,M,4:23 AM,0.198,0.197,,"MEENAGH, RYAN J"
149606,4/15/17,AMES PD,M,3:00 AM,0.214,0.214,,"VANDER ZWAAG, JOSH"
149606,4/13/17,AMES PD,M,10:01 AM,0,0,,"SUPPORT, TRACS"
100203,4/13/17,ISUPD,M,2:56 AM,0.071,0.072,,"HICKS, DOUG"
100203,4/13/17,55 ARMORY BUILDING AMES IA 50011,F,2:15 AM,0.101,0.1,,"OBERENDER, KAMI"
100203,4/12/17,ISU POLICE,M,10:34 PM,0,0,,"HALE, JOSHUA"
149606,4/12/17,AMES POLICE DEPARTMENT,F,9:32 PM,0.172,0.171,,"GODAR, LOGAN M"
149606,4/12/17,AMES POLICE DEPARTMENT,,11:51 AM,0,0,,"BLESKACEK, JIM"
100203,4/12/17,ISU - POLICE DIVISION,,9:53 AM,0,0,,"BLESKACEK, JIM"
149606,4/12/17,AMES PD,F,1:48 AM,0.096,0.095,,"KLARIC, ANDREJ"
149606,4/9/17,AMES PD,M,11:29 PM,0.161,0.161,,"MARSHALL, BLAKE"
149606,4/9/17,AMES POLICE DEPARTMENT,M,2:54 AM,0.141,0.14,,"PHANCHANTRAURAI, DILOK"
100199,4/9/17,STORY COUNTY SHERIFF'S OFFICE,M,2:38 AM,0.128,0.128,,"SPRINGER, KELLI J"
100203,4/9/17,ISU POLICE DEPARTMENT,M,1:18 AM,0.028,0.028,,"BELL, ALLISON"
149606,4/7/17,AMES PD,M,7:46 PM,0.173,0.173,,"MARSHALL, BLAKE"
149606,4/7/17,AMES PD,M,7:44 PM,,,Ambient Fail,"MARSHALL, BLAKE"
100199,4/7/17,STORY COUNTY SHERIFF'S OFFICE,M,3:59 AM,0.14,0.139,,"SLICE, THOMAS D"
149606,4/7/17,AMES POLICE DEPARTMENT,F,2:27 AM,0.18,0.179,,"CONGDON, JOEL A"
149606,4/7/17,AMES PD,M,1:58 AM,0.193,0.192,,"THAYER, LANE"
100203,4/6/17,ISUPD,M,1:58 AM,0.07,0.07,,"SICKAU, CASSIE"
149606,4/5/17,AMES PD,M,9:43 PM,0.076,0.076,,"VANDER ZWAAG, JOSH"
100203,4/5/17,ISU PD,M,3:30 AM,0.115,0.114,,"MOOERS, COBY"
100199,4/5/17,STORY COUNTY SHERIFF'S OFFICE,M,1:59 AM,0.174,0.174,,"UNDERWOOD, TYSON N"
100199,4/5/17,STORY COUNTY SHERIFF'S OFFICE,M,1:48 AM,0.15,0.15,,"HENDERSON, ANDREW P"
100199,4/2/17,STORY COUNTY SHERIFF'S OFFICE,M,7:53 AM,0.15,0.149,,"SCOTT, JEFF"
100199,4/2/17,STORY COUNTY SHERIFF'S OFFICE,M,2:59 AM,0.121,0.12,,"SPRINGER, KELLI J"
100203,4/2/17,ISU DPS,M,2:19 AM,0.059,0.059,,"MEENAGH, RYAN"
100199,4/1/17,STORY COUNTY SHERIFF'S OFFICE,F,1:24 AM,0.128,0.127,,"SINK, BRETT R"
100203,3/31/17,ISU PD,M,4:03 AM,0,0,,"MOOERS, COBY"
100203,3/31/17,"55 ARMORY BUILDING AMES, IA 50011",M,3:14 AM,0.092,0.092,,"OBERENDER, KAMI"
100199,3/31/17,STORY COUNTY SHERIFF'S OFFICE,M,1:19 AM,Refused,,,"SPRINGER, KELLI J"
149606,3/30/17,AMES PD,M,3:35 PM,0,0,,"SUPPORT, TRACS"
149606,3/30/17,AMES PD,M,3:19 PM,0,0,,"SUPPORT, TRACS"
149606,3/30/17,AMES PD,M,3:07 PM,0,0,,"SUPPORT, TRACS"
100203,3/30/17,ISU DP,M,2:45 AM,0.124,0.124,,"MOOERS, COBY"
100203,3/29/17,ISU DPS,F,2:53 AM,Refused,,,"MEENAGH, RYAN"
100203,3/29/17,ISU DPS,F,2:45 AM,Incomplete,,,"MEENAGH, RYAN"
100199,3/26/17,STORY COUNTY JAIL,M,3:57 AM,0,0,,"FISCHELS, A"
149606,3/26/17,AMES POLICE DEPARTMENT,F,2:50 AM,0.157,0.158,,"MCPHERSON, BROOK R"
100203,3/26/17,ISU,M,2:02 AM,0.088,0.088,,"MOOERS, COBY"
149606,3/25/17,AMES PD,M,9:33 PM,Incomplete,,,"HAUGE, RYAN"
149606,3/25/17,AMES PD,M,9:28 PM,0.019,0.019,,"HAUGE, RYAN"
149606,3/25/17,AMES PD,M,2:59 AM,0.046,0.046,,"VANDER ZWAAG, JOSH"
149606,3/25/17,AMES PD,M,1:24 AM,0.128,0.126,,"VANDER ZWAAG, JOSH"
100203,3/24/17,ISU POLICE DEPARTMENT,M,3:12 AM,0.076,0.075,,"BELL, ALLISON"
100199,3/23/17,STORY COUNTY SHERIFF'S OFFICE,M,10:16 AM,Refused,,,"BRANDES, CHRISTOPHER R"
100199,3/23/17,STORY COUNTY SHERIFF'S OFFICE,M,3:57 AM,0.122,0.121,,"SCHULTZ, KYLE D"
100203,3/19/17,ISUPD,M,2:53 AM,0.076,0.075,,"HICKS, DOUG"
149606,3/18/17,AMES PD,M,3:00 AM,0.107,0.106,,"CHRISTENSEN, JOSEPH"
100199,3/18/17,STORY COUNTY SHERIFF'S OFFICE,M,2:51 AM,0.139,0.137,,"CIZMADIA, JOSH J"
149606,3/18/17,AMES PD,M,12:49 AM,0.193,0.192,,"CHRISTENSEN, JOSEPH"
149606,3/18/17,AMES PD,M,12:00 AM,0.147,0.147,,"KLARIC, ANDREJ"
100212,3/17/17,HUXLEY POLICE DEPARTMENT,F,3:56 AM,0.207,0.205,,"MARCHESANO, JOE"
149606,3/15/17,AMES POLICE DEPARTMENT,M,9:22 AM,0.226,0.224,,"METCALFE, ANDREW G"
149606,3/15/17,AMES PD,M,9:09 AM,,,Standard Out of Range,"METCALFE, ANDY"
100203,3/11/17,ISU - POLICE DIVISION,M,3:29 AM,0.148,0.146,,"BELL, ALLISON M"
100203,3/11/17,ISU - POLICE DIVISION,M,3:08 AM,Invalid,,,"BELL, ALLISON M"
149606,3/11/17,AMES PD,M,12:54 AM,0.131,0.13,,"MCPHERSON, BROOK"
100199,3/10/17,STORY COUNTY SHERIFF'S OFFICE,M,12:50 AM,0.188,0.187,,"BOECKMAN, ANDREW J"
100199,3/10/17,STORY COUNTY SHERIFF'S OFFICE,M,12:43 AM,Incomplete,,,"BOECKMAN, ANDREW J"
149606,3/9/17,AMES POLICE DEPARTMENT,M,1:08 AM,0,0,,"EATON, J"
149606,3/8/17,AMES POLICE DEPARTMENT,M,2:57 AM,0.178,0.178,,"EATON, J"
100203,3/6/17,ISU PD,M,2:01 AM,0.109,0.108,,"MOOERS, COBY"
100199,3/4/17,STORY COUNTY SHERIFF'S OFFICE,M,10:41 PM,0.101,0.101,,"HALVERSON, DAVID J"
100203,3/4/17,ISU - POLICE DIVISION,F,4:13 AM,0.075,0.074,,"GREENE, NATASHA D"
100203,3/4/17,ISU - POLICE DIVISION,F,4:05 AM,,,Blank Error,"GREENE, NATASHA D"
100199,3/4/17,STORY COUNTY SHERIFF'S OFFICE,M,4:04 AM,0.193,0.193,,"SPENCER, JERRY M"
100203,3/3/17,ISU - POLICE DIVISION,F,4:26 AM,0.194,0.194,,"GREENE, NATASHA D"
149606,3/3/17,AMES PD,M,3:06 AM,0.136,0.135,,"MCPHERSON, BROOK"
100199,3/2/17,STORY CO SO,M,11:20 PM,0,0,,"MASSARO, MATTHEW"
100199,2/25/17,STORY COUNTY SHERIFF'S OFFICE,M,6:37 PM,0,0,,"STOFER, MICHAEL"
100203,2/25/17,ISU DPS,M,4:12 AM,0.179,0.178,,"MEENAGH, RYAN"
100203,2/25/17,ISUPD,F,3:16 AM,0.115,0.114,,"HICKS, DOUG"
100199,2/23/17,STORY COUNTY SHERIFF'S OFFICE,M,10:16 AM,0.215,0.213,,"DEMAREST, DUSTIN J"
100199,2/22/17,STORY CO SO,M,10:05 PM,0.112,0.112,,"MASSARO, MATTHEW"
149606,2/22/17,AMES POLICE DEPARTMENT,M,4:57 AM,0.219,0.218,,"MCPHERSON, BROOK R"
100203,2/22/17,ISU PD,M,4:30 AM,0,0,,"MOOERS, COBY"
100212,2/21/17,HUXLEY POLICE DEPARTMENT,F,2:05 AM,0.136,0.136,,"ALBAUGH, NATHAN S"
100199,2/19/17,STORY CO SO,M,5:22 AM,0.109,0.109,,"SLICE, THOMAS"
100199,2/19/17,STORY CO SO,M,4:14 AM,0.143,0.143,,"SLICE, THOMAS"
100203,2/19/17,ISU PD,F,3:20 AM,0.106,0.106,,"BURROWS, CHRIS"
100203,2/19/17,ISUPD,F,1:07 AM,0.103,0.103,,"HICKS, DOUG"
100199,2/19/17,STORY COUNTY SHERIFF'S OFFICE,M,12:16 AM,Refused,,,"CIZMADIA, JOSH J"
149606,2/18/17,AMES PD,M,1:25 PM,0,0,,"HAUGE, RYAN"
100203,2/18/17,ISU PD,M,3:50 AM,0.14,0.14,,"MOOERS, COBY"
100203,2/18/17,ISU DPS,F,2:21 AM,0.118,0.118,,"MEENAGH, RYAN"
149606,2/17/17,AMES PD,F,3:22 AM,0.157,0.157,,"HOLDER, LACI"
100203,2/17/17,ISU PD,M,2:53 AM,0.077,0.076,,"MOOERS, COBY"
100199,2/16/17,STORY COUNTY SHERIFF,F,7:51 PM,0,0,,"STOFER, MICHAEL"
100203,2/16/17,ISU PD,M,1:23 AM,0.159,0.158,,"MOOERS, COBY"
149606,2/14/17,AMES PD,F,2:15 AM,0.021,0.022,,"KLARIC, ANDREJ"
100199,2/12/17,STORY COUNTY SHERIFF'S OFFICE,M,9:24 AM,0.229,0.227,,"HAFFNER, BRIAN L"
100199,2/12/17,STORY COUNTY SHERIFF'S OFFICE,M,4:32 AM,0.104,0.103,,"SLICE, THOMAS D"
100199,2/12/17,STORY COUNTY SHERIFF'S OFFICE,M,4:22 AM,0.106,0.105,,"SLICE, THOMAS D"
149606,2/12/17,AMES POLICE DEPARTMENT,F,2:51 AM,0.176,0.175,,"BARNEY, JOHN E"
149606,2/12/17,AMES PD,M,1:59 AM,0.045,0.045,,"SHELTON, TOM"
100203,2/11/17,ISU PD,M,1:23 AM,0.095,0.095,,"MOOERS, COBY"
100203,2/10/17,ISU POLICE,M,3:02 AM,0.126,0.126,,"GREENE, NATASHA"
149606,2/6/17,AMES PD,M,11:35 PM,0.059,0.06,,"JUNIOR, VINCENT"
100203,2/5/17,IOWA STATE UNIVERSITY PD,F,2:55 AM,0.112,0.112,,"MOOERS, COBY"
100212,2/4/17,HUXLEY POLICE DEPARTMENT,M,10:39 PM,0.132,0.131,,"COWDEN, MEAGAN M"
100199,2/3/17,STORY COUNTY SHERIFF'S O,M,7:33 PM,0,0,,"STOFER, MICHAEL L"
100203,2/2/17,ISUPD,M,2:21 AM,0.214,0.213,,"BELL, ALLISON"
100199,1/29/17,STORY COUNTY SHERIFF'S OFFICE,M,4:59 PM,0.231,0.23,,"HOCHBERGER, NICHOLAS J"
100199,1/29/17,STORY COUNTY SHERIFF'S OFFICE,M,4:02 AM,0.147,0.146,,"BEAN, SETH A"
100199,1/29/17,STORY CO SO,F,1:36 AM,0.177,0.176,,"MASSARO, MATTHEW"
149606,1/28/17,AMES POLICE DEPARTMENT,M,11:22 PM,0,0,,"PHANCHANTRAURAI, DILOK"
149606,1/28/17,AMES PD,M,3:20 AM,Incomplete,,,"CHRISTENSEN, JOSEPH"
100199,1/28/17,STORY COUNTY SHERIFF'S OFFICE,M,2:41 AM,0.113,0.112,,"SPRINGER, KELLI J"
100199,1/27/17,STORY COUNTY SHERIFF'S OFFICE,M,3:46 AM,0,0,,"CIZMADIA, JOSH J"
100203,1/27/17,ISU - POLICE DIVISION,M,2:02 AM,0.109,0.107,,"BELL, ALLISON M"
149606,1/26/17,AMES PD,M,6:01 AM,0,0,,"CONGDON, JOEL"
149606,1/26/17,AMES PD,M,5:55 AM,0,0,,"CONGDON, JOEL"
149606,1/26/17,AMES PD,M,5:46 AM,0,0,,"CONGDON, JOEL"
149606,1/25/17,AMES PD,M,3:41 PM,0,0,,"MARSHALL, BLAKE"
149606,1/24/17,AMES PD,M,8:25 AM,Incomplete,,,"SUPPORT, TRACS"
100203,1/24/17,ISU - POLICE DIVISION,M,3:15 AM,0,0,,"BELL, ALLISON M"
149606,1/23/17,AMES POLICE DEPARTMENT,M,7:26 PM,0.138,0.137,,"GODAR, LOGAN M"
149606,1/23/17,AMES POLICE DEPARTMENT,M,6:51 AM,0,0,,"CONGDON, JOEL CONGDON"
149606,1/23/17,AMES POLICE DEPARTMENT,M,2:49 AM,0.112,0.111,,"KLARIC, ANDREJ"
100212,1/22/17,HUXLEY POLICE DEPARTMENT,M,2:27 AM,0.234,0.232,,"ALBAUGH, NATHAN S"
149606,1/21/17,AMES POLICE DEPARTMENT,M,9:56 PM,0.163,0.163,,"GODAR, LOGAN M"
100203,1/21/17,ISUPD,M,2:59 AM,0.165,0.164,,"HICKS, DOUG"
100203,1/19/17,ISU - POLICE DIVISION,M,11:03 PM,0,0,,"CURRRICA, JAMAL W"
100203,1/19/17,ISU - POLICE DIVISION,M,5:23 AM,0.095,0.095,,"HICKS, DOUG E"
100203,1/19/17,ISU POLICE DEPARTMENT,F,3:30 AM,0.162,0.161,,"MOOERS, COBY"
149606,1/17/17,AMES PD,,3:21 AM,0.127,0.126,,"KLARIC, ANDREJ"
100203,1/16/17,ISU - POLICE DIVISION,M,3:26 AM,0.171,0.171,,"BELL, ALLISON M"
100199,1/15/17,STORY COUNTY SHERIFF'S OFFICE,M,11:10 PM,Refused,,,"SINK, BRETT R"
100199,1/15/17,STORY COUNTY SHERIFF'S OFFICE,M,2:36 AM,0.19,0.189,,"CIZMADIA, JOSH J"
149606,1/15/17,AMES PD,M,2:31 AM,0.185,0.184,,"GEIL, DARREN"
149606,1/15/17,AMES PD,M,2:14 AM,0.156,0.156,,"THAYER, LANE"
100203,1/14/17,IOWA STATE UNIVERSITY POLICE,F,11:17 PM,0.077,0.077,,"RIEDER, JASON"
100199,1/14/17,STORY COUNTY SHERIFF'S OFFICE,M,4:25 AM,0.13,0.129,,"BEAN, SETH A"
100203,1/14/17,ISU DPS,M,2:21 AM,0.137,0.136,,"SICKAU, CASSIE"
100203,1/13/17,IOWA STATE UNIVERSITY POLICE DEPT.,F,11:35 PM,0.183,0.182,,"CURRICA, JAMAL"
100203,1/13/17,ISU DPS,M,3:55 AM,0.143,0.142,,"SICKAU, CASSIE"
149606,1/13/17,AMES PD,M,2:35 AM,0.175,0.174,,"HOLDER, LACI"
100203,1/11/17,ISU PD,M,4:15 AM,0,0,,"MOOERS, COBY"
100203,1/9/17,ISUPD,M,1:38 AM,0,0,,"HICKS, DOUG"
100203,1/8/17,ISU PD,M,3:38 AM,0.094,0.093,,"MOOERS, COBY"
149606,1/7/17,AMES POLICE DEPARTMENT,M,10:29 PM,0,0,,"GODAR, LOGAN M"
149606,1/4/17,AMES POLICE DEPARTMENT,M,8:10 PM,0.192,0.192,,"ACCOLA, DEREK G"
149606,1/3/17,AMES PD,M,2:11 AM,0,0,,"KLARIC, ANDREJ"
149606,1/2/17,AMES PD,M,2:23 AM,0.054,0.053,,"HOLDER, LACI"
